Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7587205,MALARIA_PRES_CASES,COUNTRY,MYS,WPR,Western Pacific,YEAR,2022,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
7794013,MALARIA_PRES_CASES,COUNTRY,ZMB,AFR,Africa,YEAR,2016,,,,,,,,,1 124 873,1124873,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
1413344,MALARIA_PRES_CASES,COUNTRY,RWA,AFR,Africa,YEAR,2018,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
5443123,MALARIA_PRES_CASES,COUNTRY,BEN,AFR,Africa,YEAR,2018,,,,,,,,,280 134,280134,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
9004433,MALARIA_PRES_CASES,COUNTRY,BOL,AMR,Americas,YEAR,2015,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
9611442,MALARIA_PRES_CASES,COUNTRY,CMR,AFR,Africa,YEAR,2023,,,,,,,,,38 067,38067,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
4669999,MALARIA_PRES_CASES,COUNTRY,VNM,WPR,Western Pacific,YEAR,2021,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
5282980,MALARIA_PRES_CASES,COUNTRY,RWA,AFR,Africa,YEAR,2015,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
7101892,MALARIA_PRES_CASES,COUNTRY,VUT,WPR,Western Pacific,YEAR,2018,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
2219642,MALARIA_PRES_CASES,COUNTRY,BOL,AMR,Americas,YEAR,2023,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
7521357,MALARIA_PRES_CASES,COUNTRY,ZAF,AFR,Africa,YEAR,2022,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
6236635,MALARIA_PRES_CASES,GLOBAL,GLOBAL,,,YEAR,2020,,,,,,,,,18 684 845,18684845,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
6743089,MALARIA_PRES_CASES,COUNTRY,DOM,AMR,Americas,YEAR,2017,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
142018,MALARIA_PRES_CASES,COUNTRY,BOL,AMR,Americas,YEAR,2022,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
8206765,MALARIA_PRES_CASES,COUNTRY,SLE,AFR,Africa,YEAR,2017,,,,,,,,,90 276,90276,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
9131398,MALARIA_PRES_CASES,COUNTRY,GIN,AFR,Africa,YEAR,2022,,,,,,,,,67 197,67197,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
