Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4074267,MALARIA_PV_INDIG,REGION,EUR,,,YEAR,2020,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
9384648,MALARIA_PV_INDIG,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2015,,,,,,,,,94 267,94267,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
1192822,MALARIA_PV_INDIG,COUNTRY,TKM,EUR,Europe,YEAR,2015,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
446571,MALARIA_PV_INDIG,COUNTRY,CRI,AMR,Americas,YEAR,2021,,,,,,,,,17,17,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
4856206,MALARIA_PV_INDIG,COUNTRY,HND,AMR,Americas,YEAR,2016,,,,,,,,,2744,2744,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
906219,MALARIA_PV_INDIG,COUNTRY,KOR,WPR,Western Pacific,YEAR,2016,,,,,,,,,602,602,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
6069330,MALARIA_PV_INDIG,COUNTRY,SSD,AFR,Africa,YEAR,2021,,,,,,,,,43 197,43197,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
6709311,MALARIA_PV_INDIG,REGION,WPR,,,YEAR,2019,,,,,,,,,244 783,244783,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
8519465,MALARIA_PV_INDIG,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2017,,,,,,,,,11,11,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
1186226,MALARIA_PV_INDIG,COUNTRY,SUR,AMR,Americas,YEAR,2017,,,,,,,,,99,99,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
8366244,MALARIA_PV_INDIG,COUNTRY,SLB,WPR,Western Pacific,YEAR,2018,,,,,,,,,35 072,35072,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
1926691,MALARIA_PV_INDIG,COUNTRY,PHL,WPR,Western Pacific,YEAR,2018,,,,,,,,,116,116,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
752626,MALARIA_PV_INDIG,COUNTRY,SSD,AFR,Africa,YEAR,2022,,,,,,,,,13 907,13907,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
2966524,MALARIA_PV_INDIG,COUNTRY,PER,AMR,Americas,YEAR,2019,,,,,,,,,19 605,19605,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
6995729,MALARIA_PV_INDIG,COUNTRY,GTM,AMR,Americas,YEAR,2016,,,,,,,,,4996,4996,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
5096467,MALARIA_PV_INDIG,COUNTRY,MEX,AMR,Americas,YEAR,2020,,,,,,,,,356,356,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
8033488,MALARIA_PV_INDIG,COUNTRY,ETH,AFR,Africa,YEAR,2015,,,,,,,,,678 432,678432,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
8446268,MALARIA_PV_INDIG,REGION,AFR,,,YEAR,2021,,,,,,,,,301 399,301399,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
1019700,MALARIA_PV_INDIG,COUNTRY,TZA,AFR,Africa,YEAR,2022,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
9124450,MALARIA_PV_INDIG,COUNTRY,SLB,WPR,Western Pacific,YEAR,2023,,,,,,,,,70 635,70635,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
2459649,MALARIA_PV_INDIG,COUNTRY,KHM,WPR,Western Pacific,YEAR,2016,,,,,,,,,9816,9816,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
9644598,MALARIA_PV_INDIG,REGION,AMR,,,YEAR,2019,,,,,,,,,540 327,540327,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
