Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8320317,MALARIA_EST_MORTALITY,COUNTRY,DOM,AMR,Americas,YEAR,2004,,,,,,,,,0.32 [0.32-0.32],0.31903,0.31903,0.31903,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
5489473,MALARIA_EST_MORTALITY,COUNTRY,ZAF,AFR,Africa,YEAR,2000,,,,,,,,,8.99 [8.99-8.99],8.99073,8.99073,8.99073,,2024-12-10T17:44:48Z,2000,2000-01-01,2000-12-31
507176,MALARIA_EST_MORTALITY,COUNTRY,GNQ,AFR,Africa,YEAR,2006,,,,,,,,,60.18 [55.74-65.53],60.18117,55.73826,65.53285,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
2306638,MALARIA_EST_MORTALITY,COUNTRY,ERI,AFR,Africa,YEAR,2015,,,,,,,,,4.12 [1.64-7.60],4.12166,1.64222,7.59931,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
7448509,MALARIA_EST_MORTALITY,COUNTRY,BRA,AMR,Americas,YEAR,2003,,,,,,,,,0.28 [0.28-0.28],0.28364,0.28364,0.28364,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
4323881,MALARIA_EST_MORTALITY,COUNTRY,GNQ,AFR,Africa,YEAR,2009,,,,,,,,,49.13 [45.17-53.89],49.13386,45.17145,53.88875,,2024-12-10T17:44:48Z,2009,2009-01-01,2009-12-31
9618364,MALARIA_EST_MORTALITY,COUNTRY,MYS,WPR,Western Pacific,YEAR,2020,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
3040580,MALARIA_EST_MORTALITY,COUNTRY,ETH,AFR,Africa,YEAR,2005,,,,,,,,,31.17 [8.43-98.22],31.16727,8.4312,98.22264,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
3427454,MALARIA_EST_MORTALITY,COUNTRY,GEO,EUR,Europe,YEAR,2001,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
122207,MALARIA_EST_MORTALITY,COUNTRY,LBR,AFR,Africa,YEAR,2019,,,,,,,,,87.38 [74.13-105.95],87.37598,74.13179,105.95354,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
8699430,MALARIA_EST_MORTALITY,COUNTRY,NIC,AMR,Americas,YEAR,2002,,,,,,,,,0.18 [0.18-0.18],0.17653,0.17653,0.17653,,2024-12-10T17:44:48Z,2002,2002-01-01,2002-12-31
7075720,MALARIA_EST_MORTALITY,COUNTRY,ARM,EUR,Europe,YEAR,2013,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
3701471,MALARIA_EST_MORTALITY,COUNTRY,PAN,AMR,Americas,YEAR,2015,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
340335,MALARIA_EST_MORTALITY,COUNTRY,MWI,AFR,Africa,YEAR,2014,,,,,,,,,46.55 [43.95-49.43],46.54804,43.949,49.42984,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
474064,MALARIA_EST_MORTALITY,COUNTRY,SLV,AMR,Americas,YEAR,2011,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
2306643,MALARIA_EST_MORTALITY,COUNTRY,MDG,AFR,Africa,YEAR,2019,,,,,,,,,17.73 [7.27-31.85],17.73239,7.26801,31.85088,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
2460122,MALARIA_EST_MORTALITY,COUNTRY,NAM,AFR,Africa,YEAR,2011,,,,,,,,,2.11,2.11312,,,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
3681403,MALARIA_EST_MORTALITY,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2018,,,,,,,,,0.15 [0.07-0.24],0.14754,0.06809,0.23833,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
1006835,MALARIA_EST_MORTALITY,COUNTRY,TUR,EUR,Europe,YEAR,2005,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
9545347,MALARIA_EST_MORTALITY,COUNTRY,BOL,AMR,Americas,YEAR,2019,,,,,,,,,0.08 [0.02-0.15],0.07554,0.01889,0.15109,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
6223505,MALARIA_EST_MORTALITY,COUNTRY,NAM,AFR,Africa,YEAR,2013,,,,,,,,,1.17,1.17454,,,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
1119993,MALARIA_EST_MORTALITY,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2003,,,,,,,,,6.96 [3.11-12.98],6.96037,3.10874,12.97895,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
