Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2417350,MALARIA_EST_INCIDENCE,COUNTRY,BLZ,AMR,Americas,YEAR,2021,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
9242327,MALARIA_EST_INCIDENCE,COUNTRY,BEN,AFR,Africa,YEAR,2023,,,,,,,,,363.40 [228.50-547.26],363.39584,228.50241,547.25646,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
4534141,MALARIA_EST_INCIDENCE,COUNTRY,PER,AMR,Americas,YEAR,2015,,,,,,,,,7.26 [5.93-8.68],7.26402,5.93294,8.67962,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
8051041,MALARIA_EST_INCIDENCE,REGION,SEAR,,,YEAR,2013,,,,,,,,,8.42 [6.65-11.05],8.41777,6.65243,11.05279,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
8210924,MALARIA_EST_INCIDENCE,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
8517401,MALARIA_EST_INCIDENCE,COUNTRY,CMR,AFR,Africa,YEAR,2001,,,,,,,,,422.88 [334.76-527.94],422.88025,334.76235,527.94302,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
1791188,MALARIA_EST_INCIDENCE,COUNTRY,CIV,AFR,Africa,YEAR,2021,,,,,,,,,274.17 [205.91-356.78],274.16813,205.90845,356.78163,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
8749361,MALARIA_EST_INCIDENCE,COUNTRY,MLI,AFR,Africa,YEAR,2016,,,,,,,,,374.39 [263.82-531.46],374.38802,263.82355,531.46307,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
364371,MALARIA_EST_INCIDENCE,REGION,EMR,,,YEAR,2016,,,,,,,,,10.76 [8.46-13.95],10.76441,8.45863,13.953430000000001,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
7352286,MALARIA_EST_INCIDENCE,COUNTRY,SLV,AMR,Americas,YEAR,2015,,,,,,,,,0 [0-0],0.00398,0.00398,0.00398,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
2270674,MALARIA_EST_INCIDENCE,COUNTRY,COM,AFR,Africa,YEAR,2019,,,,,,,,,22.37,22.37413,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
9148907,MALARIA_EST_INCIDENCE,COUNTRY,ARM,EUR,Europe,YEAR,2014,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
