Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7714006,MALARIA_TOTAL_CASES,COUNTRY,MYS,WPR,Western Pacific,YEAR,2017,,,,,,,,,4114,4114,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
9511752,MALARIA_TOTAL_CASES,COUNTRY,BDI,AFR,Africa,YEAR,2019,,,,,,,,,9 983 843,9983843,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
1526954,MALARIA_TOTAL_CASES,COUNTRY,TCD,AFR,Africa,YEAR,2020,,,,,,,,,1 890 264,1890264,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
1620484,MALARIA_TOTAL_CASES,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,1091,1091,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
5689514,MALARIA_TOTAL_CASES,COUNTRY,TGO,AFR,Africa,YEAR,2020,,,,,,,,,1 737 469,1737469,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
2306551,MALARIA_TOTAL_CASES,COUNTRY,BDI,AFR,Africa,YEAR,2022,,,,,,,,,8 124 159,8124159,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
2346433,MALARIA_TOTAL_CASES,COUNTRY,UZB,EUR,Europe,YEAR,2018,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
779862,MALARIA_TOTAL_CASES,COUNTRY,BOL,AMR,Americas,YEAR,2015,,,,,,,,,6907,6907,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
1173329,MALARIA_TOTAL_CASES,COUNTRY,GMB,AFR,Africa,YEAR,2017,,,,,,,,,83 668,83668,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
8206868,MALARIA_TOTAL_CASES,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,2 209 708,2209708,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
6656443,MALARIA_TOTAL_CASES,COUNTRY,BRA,AMR,Americas,YEAR,2016,,,,,,,,,152 160,152160,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
6849869,MALARIA_TOTAL_CASES,COUNTRY,SEN,AFR,Africa,YEAR,2017,,,,,,,,,398 377,398377,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
1887200,MALARIA_TOTAL_CASES,COUNTRY,NAM,AFR,Africa,YEAR,2023,,,,,,,,,13 735,13735,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
5869767,MALARIA_TOTAL_CASES,COUNTRY,TCD,AFR,Africa,YEAR,2015,,,,,,,,,1 490 556,1490556,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
2573555,MALARIA_TOTAL_CASES,COUNTRY,KGZ,EUR,Europe,YEAR,2017,,,,,,,,,2,2,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
9585165,MALARIA_TOTAL_CASES,COUNTRY,TZA,AFR,Africa,YEAR,2018,,,,,,,,,6 558 257,6558257,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
3027241,MALARIA_TOTAL_CASES,COUNTRY,GUF,AMR,Americas,YEAR,2021,,,,,,,,,143,143,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
7016084,MALARIA_TOTAL_CASES,COUNTRY,BEN,AFR,Africa,YEAR,2015,,,,,,,,,2 042 684,2042684,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
2713869,MALARIA_TOTAL_CASES,COUNTRY,SUR,AMR,Americas,YEAR,2020,,,,,,,,,238,238,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
4503496,MALARIA_TOTAL_CASES,COUNTRY,VNM,WPR,Western Pacific,YEAR,2019,,,,,,,,,5987,5987,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
9064862,MALARIA_TOTAL_CASES,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,2711,2711,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
2313377,MALARIA_TOTAL_CASES,COUNTRY,VUT,WPR,Western Pacific,YEAR,2022,,,,,,,,,1143,1143,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
913536,MALARIA_TOTAL_CASES,GLOBAL,GLOBAL,,,YEAR,2019,,,,,,,,,175 090 901,175090901,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
1520383,MALARIA_TOTAL_CASES,COUNTRY,LBR,AFR,Africa,YEAR,2021,,,,,,,,,983 978,983978,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
7435159,MALARIA_TOTAL_CASES,COUNTRY,SUR,AMR,Americas,YEAR,2019,,,,,,,,,215,215,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
4550052,MALARIA_TOTAL_CASES,COUNTRY,CMR,AFR,Africa,YEAR,2018,,,,,,,,,3 550 183,3550183,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
4770203,MALARIA_TOTAL_CASES,REGION,SEAR,,,YEAR,2015,,,,,,,,,1 659 425,1659425,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
8260351,MALARIA_TOTAL_CASES,COUNTRY,PAN,AMR,Americas,YEAR,2020,,,,,,,,,2206,2206,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
706627,MALARIA_TOTAL_CASES,COUNTRY,SEN,AFR,Africa,YEAR,2015,,,,,,,,,502 084,502084,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
5496222,MALARIA_TOTAL_CASES,COUNTRY,TGO,AFR,Africa,YEAR,2016,,,,,,,,,1 746 334,1746334,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
4174548,MALARIA_TOTAL_CASES,COUNTRY,DZA,AFR,Africa,YEAR,2020,,,,,,,,,2726,2726,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
2640201,MALARIA_TOTAL_CASES,COUNTRY,GHA,AFR,Africa,YEAR,2021,,,,,,,,,6 077 543,6077543,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
7049026,MALARIA_TOTAL_CASES,COUNTRY,NAM,AFR,Africa,YEAR,2019,,,,,,,,,3404,3404,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
1907409,MALARIA_TOTAL_CASES,COUNTRY,TJK,EUR,Europe,YEAR,2022,,,,,,,,,1,1,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
7495496,MALARIA_TOTAL_CASES,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2023,,,,,,,,,228 567,228567,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
9671934,MALARIA_TOTAL_CASES,COUNTRY,GIN,AFR,Africa,YEAR,2021,,,,,,,,,2 450 957,2450957,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
222362,MALARIA_TOTAL_CASES,COUNTRY,BDI,AFR,Africa,YEAR,2018,,,,,,,,,5 149 436,5149436,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
255689,MALARIA_TOTAL_CASES,COUNTRY,DZA,AFR,Africa,YEAR,2019,,,,,,,,,1014,1014,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
733492,MALARIA_TOTAL_CASES,COUNTRY,NER,AFR,Africa,YEAR,2021,,,,,,,,,4 661 376,4661376,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
1207027,MALARIA_TOTAL_CASES,COUNTRY,LAO,WPR,Western Pacific,YEAR,2015,,,,,,,,,36 078,36078,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
96085,MALARIA_TOTAL_CASES,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2015,,,,,,,,,39 719,39719,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
8912060,MALARIA_TOTAL_CASES,COUNTRY,MYT,AFR,Africa,YEAR,2019,,,,,,,,,55,55,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
2166924,MALARIA_TOTAL_CASES,COUNTRY,DZA,AFR,Africa,YEAR,2018,,,,,,,,,1242,1242,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
6596780,MALARIA_TOTAL_CASES,COUNTRY,BRA,AMR,Americas,YEAR,2019,,,,,,,,,190 745,190745,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
96134,MALARIA_TOTAL_CASES,COUNTRY,TZA,AFR,Africa,YEAR,2023,,,,,,,,,3 775 205,3775205,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
4201187,MALARIA_TOTAL_CASES,COUNTRY,MRT,AFR,Africa,YEAR,2022,,,,,,,,,130 720,130720,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
4523690,MALARIA_TOTAL_CASES,COUNTRY,CAF,AFR,Africa,YEAR,2018,,,,,,,,,995 157,995157,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
3387933,MALARIA_TOTAL_CASES,COUNTRY,GAB,AFR,Africa,YEAR,2021,,,,,,,,,141 195,141195,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
6916875,MALARIA_TOTAL_CASES,COUNTRY,BLZ,AMR,Americas,YEAR,2015,,,,,,,,,13,13,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
5350420,MALARIA_TOTAL_CASES,COUNTRY,HND,AMR,Americas,YEAR,2023,,,,,,,,,2631,2631,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
7541252,MALARIA_TOTAL_CASES,COUNTRY,BFA,AFR,Africa,YEAR,2017,,,,,,,,,12 255 671,12255671,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
9538912,MALARIA_TOTAL_CASES,COUNTRY,COM,AFR,Africa,YEAR,2021,,,,,,,,,10 547,10547,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
7907823,MALARIA_TOTAL_CASES,COUNTRY,BRA,AMR,Americas,YEAR,2023,,,,,,,,,167 170,167170,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
3848393,MALARIA_TOTAL_CASES,COUNTRY,KEN,AFR,Africa,YEAR,2021,,,,,,,,,4 697 886,4697886,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
5629733,MALARIA_TOTAL_CASES,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,3 627 586,3627586,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
9178564,MALARIA_TOTAL_CASES,COUNTRY,GTM,AMR,Americas,YEAR,2017,,,,,,,,,4124,4124,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
2887548,MALARIA_TOTAL_CASES,COUNTRY,HTI,AMR,Americas,YEAR,2020,,,,,,,,,22 996,22996,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
3461182,MALARIA_TOTAL_CASES,COUNTRY,NER,AFR,Africa,YEAR,2023,,,,,,,,,4 486 983,4486983,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
8666790,MALARIA_TOTAL_CASES,COUNTRY,GMB,AFR,Africa,YEAR,2022,,,,,,,,,119 104,119104,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
7023157,MALARIA_TOTAL_CASES,COUNTRY,PHL,WPR,Western Pacific,YEAR,2016,,,,,,,,,6690,6690,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
3648260,MALARIA_TOTAL_CASES,COUNTRY,MWI,AFR,Africa,YEAR,2017,,,,,,,,,5 936 348,5936348,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
7654433,MALARIA_TOTAL_CASES,COUNTRY,LAO,WPR,Western Pacific,YEAR,2023,,,,,,,,,695,695,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
1173785,MALARIA_TOTAL_CASES,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2023,,,,,,,,,6460,6460,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
7834804,MALARIA_TOTAL_CASES,COUNTRY,SLB,WPR,Western Pacific,YEAR,2019,,,,,,,,,86 122,86122,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
6397041,MALARIA_TOTAL_CASES,COUNTRY,DZA,AFR,Africa,YEAR,2021,,,,,,,,,1164,1164,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
4763849,MALARIA_TOTAL_CASES,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2018,,,,,,,,,10 523,10523,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
3427863,MALARIA_TOTAL_CASES,COUNTRY,BFA,AFR,Africa,YEAR,2019,,,,,,,,,6 474 757,6474757,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
3668390,MALARIA_TOTAL_CASES,COUNTRY,DOM,AMR,Americas,YEAR,2023,,,,,,,,,271,271,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
4082054,MALARIA_TOTAL_CASES,COUNTRY,MEX,AMR,Americas,YEAR,2018,,,,,,,,,803,803,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
5896961,MALARIA_TOTAL_CASES,COUNTRY,KEN,AFR,Africa,YEAR,2018,,,,,,,,,10 875 734,10875734,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
2607423,MALARIA_TOTAL_CASES,COUNTRY,COM,AFR,Africa,YEAR,2015,,,,,,,,,2101,2101,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
2627171,MALARIA_TOTAL_CASES,COUNTRY,PER,AMR,Americas,YEAR,2018,,,,,,,,,45 619,45619,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
7834820,MALARIA_TOTAL_CASES,COUNTRY,SUR,AMR,Americas,YEAR,2018,,,,,,,,,235,235,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
6656946,MALARIA_TOTAL_CASES,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2019,,,,,,,,,42,42,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
7109195,MALARIA_TOTAL_CASES,COUNTRY,COM,AFR,Africa,YEAR,2017,,,,,,,,,3896,3896,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
2326940,MALARIA_TOTAL_CASES,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2016,,,,,,,,,74,74,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
5910333,MALARIA_TOTAL_CASES,COUNTRY,COL,AMR,Americas,YEAR,2021,,,,,,,,,74 707,74707,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
9692213,MALARIA_TOTAL_CASES,COUNTRY,BLZ,AMR,Americas,YEAR,2017,,,,,,,,,9,9,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
8453992,MALARIA_TOTAL_CASES,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,3 768 163,3768163,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
1721033,MALARIA_TOTAL_CASES,COUNTRY,TCD,AFR,Africa,YEAR,2016,,,,,,,,,1 402 215,1402215,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
5263644,MALARIA_TOTAL_CASES,COUNTRY,BEN,AFR,Africa,YEAR,2020,,,,,,,,,2 632 959,2632959,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
1914404,MALARIA_TOTAL_CASES,COUNTRY,KEN,AFR,Africa,YEAR,2019,,,,,,,,,5 270 358,5270358,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
5423793,MALARIA_TOTAL_CASES,COUNTRY,TUR,EUR,Europe,YEAR,2016,,,,,,,,,209,209,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
7548111,MALARIA_TOTAL_CASES,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,58 021,58021,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
7861527,MALARIA_TOTAL_CASES,COUNTRY,CMR,AFR,Africa,YEAR,2019,,,,,,,,,3 011 133,3011133,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
3808527,MALARIA_TOTAL_CASES,COUNTRY,CHN,WPR,Western Pacific,YEAR,2019,,,,,,,,,2487,2487,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
2447248,MALARIA_TOTAL_CASES,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,2152,2152,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
833861,MALARIA_TOTAL_CASES,COUNTRY,SSD,AFR,Africa,YEAR,2016,,,,,,,,,555 957,555957,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
2960904,MALARIA_TOTAL_CASES,COUNTRY,MLI,AFR,Africa,YEAR,2016,,,,,,,,,2 465 914,2465914,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
487847,MALARIA_TOTAL_CASES,COUNTRY,LBR,AFR,Africa,YEAR,2015,,,,,,,,,1 835 238,1835238,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
9132100,MALARIA_TOTAL_CASES,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2016,,,,,,,,,41,41,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
7954587,MALARIA_TOTAL_CASES,COUNTRY,RWA,AFR,Africa,YEAR,2017,,,,,,,,,5 940 533,5940533,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
1314233,MALARIA_TOTAL_CASES,COUNTRY,CPV,AFR,Africa,YEAR,2022,,,,,,,,,27,27,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
8952291,MALARIA_TOTAL_CASES,COUNTRY,NIC,AMR,Americas,YEAR,2015,,,,,,,,,2308,2308,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
5157706,MALARIA_TOTAL_CASES,COUNTRY,CPV,AFR,Africa,YEAR,2023,,,,,,,,,37,37,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
3061191,MALARIA_TOTAL_CASES,COUNTRY,SLB,WPR,Western Pacific,YEAR,2016,,,,,,,,,84 514,84514,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
6483569,MALARIA_TOTAL_CASES,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2016,,,,,,,,,5113,5113,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
8560783,MALARIA_TOTAL_CASES,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2019,,,,,,,,,17 225,17225,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
2061067,MALARIA_TOTAL_CASES,COUNTRY,STP,AFR,Africa,YEAR,2020,,,,,,,,,1944,1944,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
7248970,MALARIA_TOTAL_CASES,COUNTRY,RWA,AFR,Africa,YEAR,2018,,,,,,,,,4 231 883,4231883,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
6077253,MALARIA_TOTAL_CASES,COUNTRY,GUY,AMR,Americas,YEAR,2023,,,,,,,,,28 776,28776,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
3688695,MALARIA_TOTAL_CASES,COUNTRY,NIC,AMR,Americas,YEAR,2019,,,,,,,,,13 226,13226,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
7195721,MALARIA_TOTAL_CASES,COUNTRY,AZE,EUR,Europe,YEAR,2017,,,,,,,,,1,1,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
7295758,MALARIA_TOTAL_CASES,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2018,,,,,,,,,8,8,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
9018663,MALARIA_TOTAL_CASES,COUNTRY,COG,AFR,Africa,YEAR,2016,,,,,,,,,374 252,374252,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
9412694,MALARIA_TOTAL_CASES,COUNTRY,MWI,AFR,Africa,YEAR,2016,,,,,,,,,5 165 386,5165386,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
4637471,MALARIA_TOTAL_CASES,COUNTRY,CIV,AFR,Africa,YEAR,2017,,,,,,,,,4 152 065,4152065,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
6590496,MALARIA_TOTAL_CASES,COUNTRY,DOM,AMR,Americas,YEAR,2018,,,,,,,,,484,484,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
5184469,MALARIA_TOTAL_CASES,COUNTRY,UGA,AFR,Africa,YEAR,2015,,,,,,,,,13 696 889,13696889,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
7754846,MALARIA_TOTAL_CASES,COUNTRY,VEN,AMR,Americas,YEAR,2020,,,,,,,,,232 757,232757,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
2861219,MALARIA_TOTAL_CASES,REGION,AMR,,,YEAR,2019,,,,,,,,,848 782,848782,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
6750660,MALARIA_TOTAL_CASES,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2019,,,,,,,,,56 414,56414,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
521186,MALARIA_TOTAL_CASES,COUNTRY,DZA,AFR,Africa,YEAR,2022,,,,,,,,,1292,1292,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
9105530,MALARIA_TOTAL_CASES,COUNTRY,CRI,AMR,Americas,YEAR,2020,,,,,,,,,145,145,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
980944,MALARIA_TOTAL_CASES,COUNTRY,ZMB,AFR,Africa,YEAR,2020,,,,,,,,,8 698 304,8698304,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
1487604,MALARIA_TOTAL_CASES,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2022,,,,,,,,,443 530,443530,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
7994802,MALARIA_TOTAL_CASES,COUNTRY,MYT,AFR,Africa,YEAR,2015,,,,,,,,,11,11,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
4837511,MALARIA_TOTAL_CASES,COUNTRY,SLE,AFR,Africa,YEAR,2023,,,,,,,,,2 148 650,2148650,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
6730665,MALARIA_TOTAL_CASES,COUNTRY,ZAF,AFR,Africa,YEAR,2017,,,,,,,,,29 615,29615,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
196389,MALARIA_TOTAL_CASES,COUNTRY,PHL,WPR,Western Pacific,YEAR,2022,,,,,,,,,3245,3245,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
5730285,MALARIA_TOTAL_CASES,COUNTRY,COL,AMR,Americas,YEAR,2020,,,,,,,,,81 829,81829,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
9386049,MALARIA_TOTAL_CASES,COUNTRY,PNG,WPR,Western Pacific,YEAR,2017,,,,,,,,,892 235,892235,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
4437610,MALARIA_TOTAL_CASES,COUNTRY,GAB,AFR,Africa,YEAR,2022,,,,,,,,,100 290,100290,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
6903977,MALARIA_TOTAL_CASES,COUNTRY,ERI,AFR,Africa,YEAR,2016,,,,,,,,,80 450,80450,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
1807987,MALARIA_TOTAL_CASES,COUNTRY,STP,AFR,Africa,YEAR,2015,,,,,,,,,2058,2058,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
7641462,MALARIA_TOTAL_CASES,COUNTRY,BLZ,AMR,Americas,YEAR,2021,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
6344000,MALARIA_TOTAL_CASES,COUNTRY,AGO,AFR,Africa,YEAR,2015,,,,,,,,,3 254 270,3254270,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
4950986,MALARIA_TOTAL_CASES,COUNTRY,LBR,AFR,Africa,YEAR,2016,,,,,,,,,2 343 410,2343410,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
5131234,MALARIA_TOTAL_CASES,COUNTRY,COM,AFR,Africa,YEAR,2023,,,,,,,,,21 079,21079,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
6864011,MALARIA_TOTAL_CASES,COUNTRY,SEN,AFR,Africa,YEAR,2018,,,,,,,,,536 745,536745,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
5417428,MALARIA_TOTAL_CASES,COUNTRY,BRA,AMR,Americas,YEAR,2022,,,,,,,,,151 530,151530,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
9072292,MALARIA_TOTAL_CASES,COUNTRY,BDI,AFR,Africa,YEAR,2017,,,,,,,,,9 259 694,9259694,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
7981542,MALARIA_TOTAL_CASES,REGION,EMR,,,YEAR,2018,,,,,,,,,5 293 554,5293554,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
961044,MALARIA_TOTAL_CASES,COUNTRY,ZMB,AFR,Africa,YEAR,2023,,,,,,,,,8 470 695,8470695,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
1073980,MALARIA_TOTAL_CASES,COUNTRY,COD,AFR,Africa,YEAR,2016,,,,,,,,,16 888 006,16888006,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
209845,MALARIA_TOTAL_CASES,COUNTRY,SLB,WPR,Western Pacific,YEAR,2018,,,,,,,,,72 430,72430,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
8919334,MALARIA_TOTAL_CASES,COUNTRY,KHM,WPR,Western Pacific,YEAR,2020,,,,,,,,,9964,9964,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
5690436,MALARIA_TOTAL_CASES,COUNTRY,BEN,AFR,Africa,YEAR,2016,,,,,,,,,1 667 005,1667005,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
5817305,MALARIA_TOTAL_CASES,COUNTRY,HTI,AMR,Americas,YEAR,2015,,,,,,,,,17 583,17583,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
2974626,MALARIA_TOTAL_CASES,COUNTRY,ARG,AMR,Americas,YEAR,2021,,,,,,,,,13,13,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
