HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN12_5,TN12_6,TN2,HH6,HH7,helevel,ethnicity,hhweight,wscore,windex5,wscoreu,windex5u,wscorer,windex5r
12,13,1,1,18,12, , , ,1,2,8,7,90, , ,1,2,1,3,1,0.4617932641467003,0.5315398938756491,4, , ,1.0626577958228154,5
12,14,1,1,11,24, , , ,1,2,1,90, , , ,1,2,1,3,1,0.4617932641467003,-0.37497647443378573,3, , ,-0.06367203633145775,3
12,15,1,2,11,8, , , ,1,1,7,90, , , ,2,2,1,2,1,0.4617932641467003,-0.724356929924842,2, , ,-0.49777079455365864,2
12,15,2,2,11,8, , , ,1,3,90, , , , ,2,2,1,2,1,0.4617932641467003,-0.724356929924842,2, , ,-0.49777079455365864,2
12,16,1,1,12,95, , , ,1,3,4,6,90, , ,2,2,1,2,1,0.4617932641467003,-0.7629560576591583,2, , ,-0.5457294973218956,2
12,16,2,1,11,95, , , ,1,2,90, , , , ,2,2,1,2,1,0.4617932641467003,-0.7629560576591583,2, , ,-0.5457294973218956,2
12,17,1,1,12,95, , , ,1,4,90, , , , ,3,2,1,2,6,0.4617932641467003,-0.4932414468302242,3, , ,-0.21061407859973513,3
12,17,2,1,12,95, , , ,1,2,3,90, , , ,3,2,1,2,6,0.4617932641467003,-0.4932414468302242,3, , ,-0.21061407859973513,3
12,17,3,1,11,95, , , ,1,1,5,90, , , ,3,2,1,2,6,0.4617932641467003,-0.4932414468302242,3, , ,-0.21061407859973513,3
12,18,1,1,11,3, , , ,2, , , , , , ,2,2,1,3,1,0.4617932641467003,-1.3201937707044102,1, , ,-1.2380870561542476,1
12,18,2,1,11,3, , , ,2, , , , , , ,2,2,1,3,1,0.4617932641467003,-1.3201937707044102,1, , ,-1.2380870561542476,1
12,20,1,1,12,18, , , ,1,1,2,90, , , ,3,2,1,2,1,0.4617932641467003,-0.5726042501146515,3, , ,-0.3092208947892132,3
12,20,2,1,12,18, , , ,2, , , , , , ,3,2,1,2,1,0.4617932641467003,-0.5726042501146515,3, , ,-0.3092208947892132,3
12,20,3,1,11,12, , , ,1,6,7,8,90, , ,3,2,1,2,1,0.4617932641467003,-0.5726042501146515,3, , ,-0.3092208947892132,3
12,21,1,1,11,12, , , ,1,2,6,90, , , ,2,2,1,3,1,0.4617932641467003,-0.8434185166514967,1, , ,-0.6457026154031186,1
12,21,2,1,11,12, , , ,2, , , , , , ,2,2,1,3,1,0.4617932641467003,-0.8434185166514967,1, , ,-0.6457026154031186,1
12,22,1,1,11,24, , , ,1,5,8,90, , , ,4,2,1,2,1,0.4617932641467003,-0.6883422482020009,2, , ,-0.4530232181854282,2
12,22,2,1,11,24, , , ,1,4,3,90, , , ,4,2,1,2,1,0.4617932641467003,-0.6883422482020009,2, , ,-0.4530232181854282,2
12,22,3,1,11,24, , , ,1,6,7,9,10,90,90,4,2,1,2,1,0.4617932641467003,-0.6883422482020009,2, , ,-0.4530232181854282,2
12,22,4,1,11,24, , , ,1,1,2,90, , , ,4,2,1,2,1,0.4617932641467003,-0.6883422482020009,2, , ,-0.4530232181854282,2
12,24,1,1,13,95, , , ,1,1,2,90, , , ,1,2,1,3,6,0.4617932641467003,-0.88969328092502,1, , ,-0.7031981546997513,1
12,25,1,1,99,95,9,9, ,1,1,5,90, , , ,4,2,1,2,1,0.4617932641467003,-0.6640520407927115,2, , ,-0.42284308444408303,2
12,25,2,1,99,95,9,9, ,1,2,3,4,90, , ,4,2,1,2,1,0.4617932641467003,-0.6640520407927115,2, , ,-0.42284308444408303,2
12,25,3,1,99,95,9,9, ,2, , , , , , ,4,2,1,2,1,0.4617932641467003,-0.6640520407927115,2, , ,-0.42284308444408303,2
12,25,4,1,11,24, , , ,2, , , , , , ,4,2,1,2,1,0.4617932641467003,-0.6640520407927115,2, , ,-0.42284308444408303,2
12,27,1,1,11,24, , , ,1,3,90, , , , ,3,2,1,3,1,0.4617932641467003,0.10886637624794593,4, , ,0.5374937625980307,4
12,27,2,1,11,24, , , ,1,4,90, , , , ,3,2,1,3,1,0.4617932641467003,0.10886637624794593,4, , ,0.5374937625980307,4
12,27,3,1,11,24, , , ,1,1,2,90, , , ,3,2,1,3,1,0.4617932641467003,0.10886637624794593,4, , ,0.5374937625980307,4
12,28,1,2,11,8, , , ,1,1,90, , , , ,1,2,1,2,1,0.4617932641467003,-0.42015682724820835,3, , ,-0.11980778961856123,3
12,29,1,1,11,18, , , ,1,1,2,90, , , ,3,2,1,2,1,0.4617932641467003,-0.9603731693372971,1, , ,-0.7910166096500416,1
12,29,2,1,11,18, , , ,2, , , , , , ,3,2,1,2,1,0.4617932641467003,-0.9603731693372971,1, , ,-0.7910166096500416,1
12,29,3,1,11,18, , , ,2, , , , , , ,3,2,1,2,1,0.4617932641467003,-0.9603731693372971,1, , ,-0.7910166096500416,1
12,30,1,1,11,10, , , ,1,1,2,4,90, , ,1,2,1,2,1,0.4617932641467003,-0.7431439068591095,2, , ,-0.5211132661479903,2
13,1,1,1,12,11, , , ,1,1,2,3,90, , ,1,1,1,2,1,1.0067597752884831,0.45350349437143633,4,0.12403678214498547,4, , 
13,2,1,1,12,24, , , ,1,1,2,3,90, , ,1,1,1,2,6,1.0067597752884831,0.3426034396922833,4,0.018038628159525522,4, , 
13,3,1,1,12,95, , , ,1,1,2,90, , , ,3,1,1,3,6,1.0067597752884831,2.1769240862147496,5,1.7712803457702082,5, , 
13,3,2,1,12,95, , , ,1,3,90, , , , ,3,1,1,3,6,1.0067597752884831,2.1769240862147496,5,1.7712803457702082,5, , 
13,3,3,1,11,0, , , ,2, , , , , , ,3,1,1,3,6,1.0067597752884831,2.1769240862147496,5,1.7712803457702082,5, , 
13,5,1,1,12,95, , , ,1,1,90, , , , ,1,1,1,3,1,1.0067597752884831,0.46873382309794775,4,0.1385939140983695,4, , 
13,6,1,2,12,5, , , ,1,1,2,5,90, , ,3,1,1,3,1,1.0067597752884831,2.070818384472268,5,1.6698646292083559,5, , 
13,6,2,2,12,95, , , ,1,3,90, , , , ,3,1,1,3,1,1.0067597752884831,2.070818384472268,5,1.6698646292083559,5, , 
13,6,3,2,12,95, , , ,1,4,90, , , , ,3,1,1,3,1,1.0067597752884831,2.070818384472268,5,1.6698646292083559,5, , 
13,7,1,1,11,12, , , ,1,1,2,90, , , ,2,1,1,3,6,1.0067597752884831,2.9707184821293224,5,2.52998818278956,5, , 
13,7,2,1,11,12, , , ,1,3,90, , , , ,2,1,1,3,6,1.0067597752884831,2.9707184821293224,5,2.52998818278956,5, , 
13,9,1,2,11,24, , , ,1,1,90, , , , ,2,1,1,2,1,1.0067597752884831,-0.24531846970843657,3,-0.5438965058165426,3, , 
13,9,2,2,11,24, , , ,1,2,3,90, , , ,2,1,1,2,1,1.0067597752884831,-0.24531846970843657,3,-0.5438965058165426,3, , 
13,10,1,1,11,7, , , ,1,1,2,5,90, , ,1,1,1,2,1,1.0067597752884831,-0.2945520480416905,3,-0.5909539074789826,3, , 
13,11,1,2,98,98,8,8, ,1,1,90, , , , ,2,1,1,3,6,1.0067597752884831,1.5651469138309608,5,1.1865443768769834,5, , 
13,11,2,2,98,98,8,8, ,2, , , , , , ,2,1,1,3,6,1.0067597752884831,1.5651469138309608,5,1.1865443768769834,5, , 
13,13,1,1,12,6, , , ,1,1,90, , , , ,1,1,1,3,1,1.0067597752884831,1.3320964051986086,5,0.9637949492786805,5, , 
13,14,1,1,12,4, , , ,1,1,2,4,90, , ,3,1,1,3,1,1.0067597752884831,2.9367890566676635,5,2.49755847411964,5, , 
13,14,2,1,12,4, , , ,1,3,90, , , , ,3,1,1,3,1,1.0067597752884831,2.9367890566676635,5,2.49755847411964,5, , 
13,14,3,1,12,4, , , ,2, , , , , , ,3,1,1,3,1,1.0067597752884831,2.9367890566676635,5,2.49755847411964,5, , 
13,15,1,1,11,7, , , ,1,1,3,90, , , ,3,1,1,3,1,1.0067597752884831,3.3164018592652598,5,2.860391985978638,5, , 
13,15,2,1,11,98, , , ,1,2,90, , , , ,3,1,1,3,1,1.0067597752884831,3.3164018592652598,5,2.860391985978638,5, , 
13,15,3,1,11,98, , , ,2, , , , , , ,3,1,1,3,1,1.0067597752884831,3.3164018592652598,5,2.860391985978638,5, , 
13,19,1,2,12,6, , , ,1,1,2,90, , , ,1,1,1,3,1,1.0067597752884831,2.318265454254511,5,1.9063742745995371,5, , 
13,20,1,1,12,10, , , ,1,1,2,90, , , ,1,1,1,3,1,1.0067597752884831,0.5345753113329457,4,0.201525138332266,4, , 
13,21,1,1,11,1, , , ,1,1,90, , , , ,1,1,1,3,1,1.0067597752884831,0.519732735857137,4,0.18733862052235792,4, , 
13,22,1,1,12,95, , , ,1,1,2,90, , , ,3,1,1,3,1,1.0067597752884831,2.3009340093502084,5,1.8898088980442977,5, , 
13,22,2,1,12,95, , , ,1,4,5,90, , , ,3,1,1,3,1,1.0067597752884831,2.3009340093502084,5,1.8898088980442977,5, , 
13,22,3,1,12,95, , , ,2, , , , , , ,3,1,1,3,1,1.0067597752884831,2.3009340093502084,5,1.8898088980442977,5, , 
13,23,1,1,13,12, , , ,1,1,90, , , , ,2,1,1,3,1,1.0067597752884831,1.633995289524946,5,1.252349580937281,5, , 
13,23,2,1,12,12, , , ,1,2,90, , , , ,2,1,1,3,1,1.0067597752884831,1.633995289524946,5,1.252349580937281,5, , 
13,24,1,1,11,24, , , ,1,1,90, , , , ,4,1,1,3,1,1.0067597752884831,1.4802954419833596,5,1.105443430580645,5, , 
13,24,2,1,11,24, , , ,2, , , , , , ,4,1,1,3,1,1.0067597752884831,1.4802954419833596,5,1.105443430580645,5, , 
13,24,3,1,12,12, , , ,2, , , , , , ,4,1,1,3,1,1.0067597752884831,1.4802954419833596,5,1.105443430580645,5, , 
13,24,4,1,12,24, , , ,2, , , , , , ,4,1,1,3,1,1.0067597752884831,1.4802954419833596,5,1.105443430580645,5, , 
13,25,1,1,11,12, , , ,1,1,90, , , , ,1,1,1,2,6,1.0067597752884831,0.5654447489879608,4,0.23103011392012693,4, , 
13,27,1,2,13,98, , , ,1,1,4,90, , , ,2,1,1,3,1,1.0067597752884831,1.1221249418680046,5,0.7631044485655774,5, , 
13,27,2,2,13,98, , , ,1,2,3,90, , , ,2,1,1,3,1,1.0067597752884831,1.1221249418680046,5,0.7631044485655774,5, , 
13,28,1,2,13,12, , , ,1,1,2,90, , , ,3,1,1,3,6,1.0067597752884831,0.8404682489908466,5,0.49389728190544646,4, , 
13,28,2,2,13,12, , , ,1,3,4,90, , , ,3,1,1,3,6,1.0067597752884831,0.8404682489908466,5,0.49389728190544646,4, , 
13,28,3,2,13,12, , , ,1,5,90, , , , ,3,1,1,3,6,1.0067597752884831,0.8404682489908466,5,0.49389728190544646,4, , 
13,29,1,2,12,9, , , ,1,1,90, , , , ,3,1,1,3,1,1.0067597752884831,1.0202751189483916,5,0.6657564964436532,5, , 
13,29,2,2,12,9, , , ,2, , , , , , ,3,1,1,3,1,1.0067597752884831,1.0202751189483916,5,0.6657564964436532,5, , 
13,29,3,2,12,9, , , ,2, , , , , , ,3,1,1,3,1,1.0067597752884831,1.0202751189483916,5,0.6657564964436532,5, , 
13,30,1,2,12,95, , , ,1,1,90, , , , ,3,1,1,3,1,1.0067597752884831,2.3628640884247596,5,1.9490016015742266,5, , 
13,30,2,2,12,95, , , ,1,2,3,90, , , ,3,1,1,3,1,1.0067597752884831,2.3628640884247596,5,1.9490016015742266,5, , 
13,30,3,2,12,95, , , ,1,4,90, , , , ,3,1,1,3,1,1.0067597752884831,2.3628640884247596,5,1.9490016015742266,5, , 
14,1,1,1,11,95, , , ,1,1,2,90, , , ,3,1,1,2,6,0.4953897306975076,0.6593943957623024,5,0.32082708610807864,4, , 
14,1,2,1,12,95, , , ,1,4,90, , , , ,3,1,1,2,6,0.4953897306975076,0.6593943957623024,5,0.32082708610807864,4, , 
14,1,3,1,12,95, , , ,1,3,90, , , , ,3,1,1,2,6,0.4953897306975076,0.6593943957623024,5,0.32082708610807864,4, , 
14,4,1,2,12,95, , , ,1,1,4,5,90, , ,2,1,1,3,6,0.4953897306975076,0.2484660402675931,4,-0.07193779781138784,4, , 
14,4,2,2,12,95, , , ,1,2,3,90, , , ,2,1,1,3,6,0.4953897306975076,0.2484660402675931,4,-0.07193779781138784,4, , 
14,5,1,1,13,8, , , ,1,1,2,6,90, , ,3,1,1,2,1,0.4953897306975076,0.24474947034842592,4,-0.07549009137634015,4, , 
14,5,2,1,13,8, , , ,1,4,5,90, , , ,3,1,1,2,1,0.4953897306975076,0.24474947034842592,4,-0.07549009137634015,4, , 
14,5,3,1,13,8, , , ,1,3,90, , , , ,3,1,1,2,1,0.4953897306975076,0.24474947034842592,4,-0.07549009137634015,4, , 
14,6,1,1,13,95, , , ,1,1,90, , , , ,1,1,1,3,6,0.4953897306975076,0.31278828727760016,4,-0.010458662720039948,4, , 
14,7,1,1,13,12, , , ,1,1,90, , , , ,1,1,1,3,1,0.4953897306975076,-0.06219578262315695,4,-0.3688680368040248,3, , 
14,8,1,1,13,95, , , ,1,1,2,90, , , ,1,1,1,2,1,0.4953897306975076,0.49967848180648733,4,0.1681707858889645,4, , 
14,11,1,1,11,0, , , ,1,2,3,4,90, , ,1,1,1,2,6,0.4953897306975076,0.4584542340989928,4,0.12876869389653225,4, , 
14,12,1,1,11,95, , , ,1,1,2,5,4,90,90,3,1,1,2,6,0.4953897306975076,0.19909933341293962,4,-0.11912244357259757,4, , 
14,12,2,1,11,95, , , ,2, , , , , , ,3,1,1,2,6,0.4953897306975076,0.19909933341293962,4,-0.11912244357259757,4, , 
14,12,3,1,11,95, , , ,2, , , , , , ,3,1,1,2,6,0.4953897306975076,0.19909933341293962,4,-0.11912244357259757,4, , 
14,13,1,1,12,95, , , ,1,3,4,90, , , ,2,1,1,2,6,0.4953897306975076,1.0185580310153546,5,0.6641153056285611,5, , 
14,13,2,1,12,95, , , ,1,1,2,90, , , ,2,1,1,2,6,0.4953897306975076,1.0185580310153546,5,0.6641153056285611,5, , 
14,14,1,1,11,3, , , ,1,1,2,90, , , ,1,1,1,2,6,0.4953897306975076,0.8582141459644497,5,0.5108587913065025,4, , 
14,15,1,1,12,95, , , ,1,2,90, , , , ,2,1,1,2,6,0.4953897306975076,1.0374223190421246,5,0.6821457720054502,5, , 
14,15,2,1,12,95, , , ,1,1,90, , , , ,2,1,1,2,6,0.4953897306975076,1.0374223190421246,5,0.6821457720054502,5, , 
14,16,1,1,12,6, , , ,1,1,2,5,90, , ,3,1,1,3,6,0.4953897306975076,1.2385702839057084,5,0.8744027822941929,5, , 
14,16,2,1,12,6, , , ,1,3,90, , , , ,3,1,1,3,6,0.4953897306975076,1.2385702839057084,5,0.8744027822941929,5, , 
14,16,3,1,11,6, , , ,1,4,90, , , , ,3,1,1,3,6,0.4953897306975076,1.2385702839057084,5,0.8744027822941929,5, , 
14,17,1,1,13,95, , , ,1,1,90, , , , ,2,1,1,3,6,0.4953897306975076,2.2734497429856235,5,1.8635394655654849,5, , 
14,17,2,1,13,95, , , ,1,2,3,90, , , ,2,1,1,3,6,0.4953897306975076,2.2734497429856235,5,1.8635394655654849,5, , 
14,20,1,2,11,7, , , ,1,1,2,90, , , ,3,1,1,3,1,0.4953897306975076,2.357732332451803,5,1.944096674688383,5, , 
14,20,2,2,11,7, , , ,1,7,90, , , , ,3,1,1,3,1,0.4953897306975076,2.357732332451803,5,1.944096674688383,5, , 
14,20,3,2,11,7, , , ,2, , , , , , ,3,1,1,3,1,0.4953897306975076,2.357732332451803,5,1.944096674688383,5, , 
14,24,1,1,12,0, , , ,1,1,2,90, , , ,2,1,1,2,1,0.4953897306975076,0.28616803839290617,4,-0.035902268213063054,4, , 
14,24,2,1,12,0, , , ,2, , , , , , ,2,1,1,2,1,0.4953897306975076,0.28616803839290617,4,-0.035902268213063054,4, , 
14,25,1,1,13,0, , , ,1,1,90, , , , ,1,1,1,1,1,0.4953897306975076,0.13872890849148414,4,-0.1768244313263962,4, , 
14,26,1,2,13,95, , , ,1,1,90, , , , ,1,1,1,2,6,0.4953897306975076,0.3397961575047634,4,0.015355430838710207,4, , 
14,29,1,2,11,95, , , ,1,1,2,90, , , ,2,1,1,3,6,0.4953897306975076,0.7182725047104533,5,0.3771027198461742,4, , 
14,29,2,2,11,95, , , ,1,3,90, , , , ,2,1,1,3,6,0.4953897306975076,0.7182725047104533,5,0.3771027198461742,4, , 
14,30,1,1,11,95, , , ,1,1,90, , , , ,2,1,1,3,6,0.4953897306975076,-0.04436145392068347,4,-0.3518220044508284,4, , 
14,30,2,1,11,95, , , ,1,3,90, , , , ,2,1,1,3,6,0.4953897306975076,-0.04436145392068347,4,-0.3518220044508284,4, , 
15,2,1,1,11,95, , , ,1,1,90, , , , ,1,1,1,2,1,1.070681030862355,-0.22275581727456745,4,-0.5223311466837194,3, , 
15,4,1,1,11,95, , , ,1,1,90, , , , ,1,1,1,2,1,1.070681030862355,-0.3549855109114643,3,-0.6487161468365528,3, , 
15,5,1,2,11,24, , , ,1,1,90, , , , ,1,1,1,2,1,1.070681030862355,0.7470906639445289,5,0.40464708570702596,4, , 
15,6,1,2,28,24, ,1,4,1,1,2,90, , , ,2,1,1,2,1,1.070681030862355,0.07990247678914708,4,-0.2330506720080576,4, , 
15,6,2,2,28,24, ,1,4,1,6,90, , , , ,2,1,1,2,1,1.070681030862355,0.07990247678914708,4,-0.2330506720080576,4, , 
15,7,1,2,13,7, , , ,1,1,90, , , , ,1,1,1,3,1,1.070681030862355,0.9016557908578204,5,0.5523802691643018,5, , 
15,9,1,1,11,2, , , ,1,1,2,3,90, , ,1,1,1,2,1,1.070681030862355,-0.01733305232210358,4,-0.32598828702917526,4, , 
15,10,1,1,12,18, , , ,1,1,2,90, , , ,1,1,1,3,1,1.070681030862355,0.3131095558363745,4,-0.010151594574202045,4, , 
15,11,1,1,12,24, , , ,1,2,1,90, , , ,1,1,1,3,1,1.070681030862355,0.3121862529764322,4,-0.011034086463016048,4, , 
15,13,1,2,13,24, , , ,1,1,90, , , , ,4,1,1,3,1,1.070681030862355,-0.11790288375933755,4,-0.4221128246573752,3, , 
15,13,2,2,13,24, , , ,1,2,3,90, , , ,4,1,1,3,1,1.070681030862355,-0.11790288375933755,4,-0.4221128246573752,3, , 
15,13,3,2,13,24, , , ,1,4,90, , , , ,4,1,1,3,1,1.070681030862355,-0.11790288375933755,4,-0.4221128246573752,3, , 
15,13,4,2,13,24, , , ,2, , , , , , ,4,1,1,3,1,1.070681030862355,-0.11790288375933755,4,-0.4221128246573752,3, , 
15,14,1,2,12,24, , , ,1,1,2,90, , , ,3,1,1,3,1,1.070681030862355,2.388771545401021,5,1.973763921321375,5, , 
15,14,2,2,12,24, , , ,1,4,90, , , , ,3,1,1,3,1,1.070681030862355,2.388771545401021,5,1.973763921321375,5, , 
15,14,3,2,12,24, , , ,1,5,90, , , , ,3,1,1,3,1,1.070681030862355,2.388771545401021,5,1.973763921321375,5, , 
15,19,1,2,12,24, , , ,1,1,90, , , , ,1,1,1,3,1,1.070681030862355,0.3365204079016634,4,0.012224472861712283,4, , 
15,20,1,1,13,95, , , ,1,1,2,3,90, , ,1,1,1,3,1,1.070681030862355,0.43373668734373777,4,0.10514368906956136,4, , 
15,21,1,1,11,24, , , ,1,1,90, , , , ,1,1,1,3,1,1.070681030862355,0.6443139172298125,5,0.3064131808103225,4, , 
15,23,1,1,12,98, , , ,1,1,3,90, , , ,3,1,1,2,1,1.070681030862355,0.21274961156197364,4,-0.10607552227601451,4, , 
15,23,2,1,12,98, , , ,2, , , , , , ,3,1,1,2,1,1.070681030862355,0.21274961156197364,4,-0.10607552227601451,4, , 
15,23,3,1,12,98, , , ,2, , , , , , ,3,1,1,2,1,1.070681030862355,0.21274961156197364,4,-0.10607552227601451,4, , 
15,24,1,1,12,12, , , ,1,1,2,90, , , ,2,1,1,3,6,1.070681030862355,1.942171418943432,5,1.546903996760164,5, , 
15,24,2,1,13,12, , , ,1,3,90, , , , ,2,1,1,3,6,1.070681030862355,1.942171418943432,5,1.546903996760164,5, , 
15,29,1,1,21,12, ,2, ,2, , , , , , ,1,1,1,3,1,1.070681030862355,2.2198473864825425,5,1.8123063903877037,5, , 
15,30,1,1,11,1, , , ,1,1,90, , , , ,2,1,1,3,1,1.070681030862355,1.2026317720004416,5,0.8400527909441989,5, , 
15,30,2,1,12,4, , , ,1,2,90, , , , ,2,1,1,3,1,1.070681030862355,1.2026317720004416,5,0.8400527909441989,5, , 
16,2,1,2,98,16,8,2, ,1,1,2,6,90, , ,2,1,1,2,1,0.9747991475015473,1.0926133394122983,5,0.7348972904130606,5, , 
16,2,2,2,98,16,8,2, ,1,3,4,5,90, , ,2,1,1,2,1,0.9747991475015473,1.0926133394122983,5,0.7348972904130606,5, , 
16,3,1,2,12,98, , , ,2, , , , , , ,3,1,1,2,6,0.9747991475015473,1.834842594452721,5,1.4443192207800366,5, , 
16,3,2,2,12,98, , , ,1,3,90, , , , ,3,1,1,2,6,0.9747991475015473,1.834842594452721,5,1.4443192207800366,5, , 
16,3,3,2,12,98, , , ,1,2,90, , , , ,3,1,1,2,6,0.9747991475015473,1.834842594452721,5,1.4443192207800366,5, , 
16,4,1,2,13,98, , , ,1,1,90, , , , ,1,1,1,2,6,0.9747991475015473,1.1901427934301632,5,0.828115838546444,5, , 
16,5,1,1,18,98, , , ,1,2,90, , , , ,1,1,1,1,6,0.9747991475015473,1.4161912971701327,5,1.04417275733637,5, , 
16,8,1,1,11,3, , , ,1,1,90, , , , ,2,1,1,3,6,0.9747991475015473,1.2036181249305076,5,0.8409955460227932,5, , 
16,8,2,1,11,3, , , ,2, , , , , , ,2,1,1,3,6,0.9747991475015473,1.2036181249305076,5,0.8409955460227932,5, , 
16,13,1,1,11,3, , , ,1,1,2,3,90, , ,1,1,1,3,6,0.9747991475015473,0.9057534179229358,5,0.5562967767429471,5, , 
16,16,1,1,12,95, , , ,1,1,2,5,90, , ,2,1,1,3,1,0.9747991475015473,1.3112710589633285,5,0.9438901055576007,5, , 
16,16,2,1,12,95, , , ,1,3,4,6,90, , ,2,1,1,3,1,0.9747991475015473,1.3112710589633285,5,0.9438901055576007,5, , 
16,17,1,1,13,95, , , ,1,1,2,6,90, , ,2,1,1,3,6,0.9747991475015473,1.45638825681242,5,1.082592968491698,5, , 
16,17,2,1,13,95, , , ,1,4,5,90, , , ,2,1,1,3,6,0.9747991475015473,1.45638825681242,5,1.082592968491698,5, , 
16,18,1,2,12,95, , , ,2, , , , , , ,1,1,1,3,6,0.9747991475015473,1.2721380659290047,5,0.9064868325514249,5, , 
16,19,1,2,13,3, , , ,1,1,2,4,90, , ,3,1,1,3,6,0.9747991475015473,0.9160094863781265,5,0.5660995160341395,5, , 
16,19,2,2,13,3, , , ,1,3,90, , , , ,3,1,1,3,6,0.9747991475015473,0.9160094863781265,5,0.5660995160341395,5, , 
16,19,3,2,13,3, , , ,2, , , , , , ,3,1,1,3,6,0.9747991475015473,0.9160094863781265,5,0.5660995160341395,5, , 
16,20,1,1,12,24, , , ,1,1,4,90, , , ,2,1,1,3,1,0.9747991475015473,0.36684834667584165,4,0.041211884396787475,4, , 
16,20,2,1,12,24, , , ,1,2,3,90, , , ,2,1,1,3,1,0.9747991475015473,0.36684834667584165,4,0.041211884396787475,4, , 
16,21,1,2,12,24, , , ,1,1,90, , , , ,1,1,1,3,1,0.9747991475015473,0.5526341615077991,4,0.21878576806930702,4, , 
16,22,1,1,12,95, , , ,1,1,90, , , , ,2,1,1,2,1,0.9747991475015473,-0.5420635633459396,3,-0.8275251498313646,2, , 
16,22,2,1,12,95, , , ,1,2,90, , , , ,2,1,1,2,1,0.9747991475015473,-0.5420635633459396,3,-0.8275251498313646,2, , 
16,23,1,2,12,4, , , ,1,1,2,3,90, , ,1,1,1,2,1,0.9747991475015473,0.1390464217683979,4,-0.17652095247495556,4, , 
16,24,1,1,12,3, , , ,1,1,4,2,90, , ,2,1,1,2,6,0.9747991475015473,-0.3086209689151915,3,-0.6044009670451213,3, , 
16,24,2,1,12,3, , , ,1,3,90, , , , ,2,1,1,2,6,0.9747991475015473,-0.3086209689151915,3,-0.6044009670451213,3, , 
16,25,1,1,12,0, , , ,1,1,90, , , , ,2,1,1,2,1,0.9747991475015473,0.7815527395203898,5,0.4375859007880192,4, , 
16,25,2,1,13,0, , , ,2, , , , , , ,2,1,1,2,1,0.9747991475015473,0.7815527395203898,5,0.4375859007880192,4, , 
16,26,1,1,21,95, ,1,2,1,1,2,90, , , ,4,1,1,2,1,0.9747991475015473,1.0011977885492973,5,0.6475224043945099,5, , 
16,26,2,1,21,95, ,1,2,1,6,7,8,90, , ,4,1,1,2,1,0.9747991475015473,1.0011977885492973,5,0.6475224043945099,5, , 
16,26,3,1,21,95, ,1,2,1,3,4,5,90, , ,4,1,1,2,1,0.9747991475015473,1.0011977885492973,5,0.6475224043945099,5, , 
16,26,4,1,21,95, ,1,98,2, , , , , , ,4,1,1,2,1,0.9747991475015473,1.0011977885492973,5,0.6475224043945099,5, , 
16,29,1,1,12,12, , , ,2, , , , , , ,1,1,1,3,6,0.9747991475015473,1.8453586856823359,5,1.454370489561705,5, , 
16,30,1,1,11,95, , , ,1,1,2,3,90, , ,2,1,1,2,6,0.9747991475015473,1.9240927004933928,5,1.5296243769468905,5, , 
16,30,2,1,11,0, , , ,2, , , , , , ,2,1,1,2,6,0.9747991475015473,1.9240927004933928,5,1.5296243769468905,5, , 
17,1,1,1,13,95, , , ,1,1,90, , , , ,2,1,1,3,1,2.8365057160905676,-0.5358925940129378,3,-0.8216269439243296,2, , 
17,1,2,1,13,95, , , ,1,5,6,90, , , ,2,1,1,3,1,2.8365057160905676,-0.5358925940129378,3,-0.8216269439243296,2, , 
17,2,1,1,13,12, , , ,1,1,5,90, , , ,4,1,1,2,1,2.8365057160905676,-0.9329735138640309,1,-1.2011564636241634,1, , 
17,2,2,1,13,12, , , ,1,2,90, , , , ,4,1,1,2,1,2.8365057160905676,-0.9329735138640309,1,-1.2011564636241634,1, , 
17,2,3,1,13,12, , , ,1,3,4,90, , , ,4,1,1,2,1,2.8365057160905676,-0.9329735138640309,1,-1.2011564636241634,1, , 
17,2,4,1,13,12, , , ,2, , , , , , ,4,1,1,2,1,2.8365057160905676,-0.9329735138640309,1,-1.2011564636241634,1, , 
17,3,1,1,99,99,9,9, ,1,1,2,3,90, , ,1,1,1,3,1,2.8365057160905676,-0.3170550117716639,3,-0.6124622162122814,3, , 
17,4,1,1,12,98, , , ,1,1,2,11,90, , ,3,1,1,3,1,2.8365057160905676,-0.23120357772407923,4,-0.5304055071116764,3, , 
17,4,2,1,12,98, , , ,8, , , , , , ,3,1,1,3,1,2.8365057160905676,-0.23120357772407923,4,-0.5304055071116764,3, , 
17,4,3,2,12,98, , , ,8, , , , , , ,3,1,1,3,1,2.8365057160905676,-0.23120357772407923,4,-0.5304055071116764,3, , 
17,6,1,1,12,95, , , ,1,1,2,90, , , ,5,1,1,3,1,2.8365057160905676,-0.7192231948530463,2,-0.9968541366819693,2, , 
17,6,2,1,12,95, , , ,8, , , , , , ,5,1,1,3,1,2.8365057160905676,-0.7192231948530463,2,-0.9968541366819693,2, , 
17,6,3,2,12,95, , , ,8, , , , , , ,5,1,1,3,1,2.8365057160905676,-0.7192231948530463,2,-0.9968541366819693,2, , 
17,6,4,2,12,95, , , ,8, , , , , , ,5,1,1,3,1,2.8365057160905676,-0.7192231948530463,2,-0.9968541366819693,2, , 
17,6,5,2,12,95, , , ,8, , , , , , ,5,1,1,3,1,2.8365057160905676,-0.7192231948530463,2,-0.9968541366819693,2, , 
