HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN12_5,TN12_6,TN2,HH6,HH7,helevel,ethnicity,hhweight,wscore,windex5,wscoreu,windex5u,wscorer,windex5r
3,16,2,1,12,10, , , ,1,2,3,90, , , ,2,2,2,1,1,1.0056410166204302,-0.8109986434267713,1, , ,-0.7834342022415163,1
3,17,1,2,18,24, , , ,1,1,2,6,90, , ,2,2,2,1,1,1.0056410166204302,-0.6839856378044398,1, , ,-0.587722012886089,2
3,17,2,2,18,24, , , ,1,3,4,5,90, , ,2,2,2,1,1,1.0056410166204302,-0.6839856378044398,1, , ,-0.587722012886089,2
3,18,1,2,12,6, , , ,1,1,2,90, , , ,3,2,2,2,1,1.0056410166204302,1.221545852792238,5, , ,2.34847919015683,5
3,18,2,1,13,6, , , ,1,3,90, , , , ,3,2,2,2,1,1.0056410166204302,1.221545852792238,5, , ,2.34847919015683,5
3,18,3,1,13,6, , , ,1,4,90, , , , ,3,2,2,2,1,1.0056410166204302,1.221545852792238,5, , ,2.34847919015683,5
3,22,1,2,12,36, , , ,1,1,3,4,90, , ,1,2,2,2,1,1.0056410166204302,-0.8454186402949457,1, , ,-0.836471392501448,1
3,23,1,1,11,24, , , ,1,3,4,90, , , ,2,2,2,2,1,1.0056410166204302,-0.336678954398481,3, , ,-0.052563026181489905,3
3,23,2,1,12,24, , , ,1,1,2,90, , , ,2,2,2,2,1,1.0056410166204302,-0.336678954398481,3, , ,-0.052563026181489905,3
3,24,1,1,12,95, , , ,1,1,2,90, , , ,1,2,2,3,1,1.0056410166204302,0.3689446250071385,4, , ,1.0347203973516854,5
3,25,1,1,12,16, , , ,1,1,90, , , , ,3,2,2,1,1,1.0056410166204302,-0.658198058689655,2, , ,-0.5479863689494536,2
3,25,2,1,12,16, , , ,1,2,90, , , , ,3,2,2,1,1,1.0056410166204302,-0.658198058689655,2, , ,-0.5479863689494536,2
3,25,3,1,12,24, , , ,1,3,90, , , , ,3,2,2,1,1,1.0056410166204302,-0.658198058689655,2, , ,-0.5479863689494536,2
3,26,1,1,12,24, , , ,1,1,4,90, , , ,2,2,2,2,6,1.0056410166204302,-0.7078167668663586,1, , ,-0.6244429960694036,2
3,26,2,1,12,24, , , ,1,2,3,90, , , ,2,2,2,2,6,1.0056410166204302,-0.7078167668663586,1, , ,-0.6244429960694036,2
3,27,1,1,12,95, , , ,1,1,2,90, , , ,2,2,2,3,1,1.0056410166204302,-0.5695865180872757,2, , ,-0.4114463467015284,2
3,27,2,1,12,95, , , ,1,5,6,90, , , ,2,2,2,3,1,1.0056410166204302,-0.5695865180872757,2, , ,-0.4114463467015284,2
4,1,1,1,11,24, , , ,1,1,90, , , , ,4,2,2,2,1,0.4866004919131113,-0.8074445146159961,1, , ,-0.7779577053473613,1
4,1,2,1,11,24, , , ,1,2,90, , , , ,4,2,2,2,1,0.4866004919131113,-0.8074445146159961,1, , ,-0.7779577053473613,1
4,1,3,1,11,24, , , ,1,3,90, , , , ,4,2,2,2,1,0.4866004919131113,-0.8074445146159961,1, , ,-0.7779577053473613,1
4,1,4,1,11,24, , , ,1,4,90, , , , ,4,2,2,2,1,0.4866004919131113,-0.8074445146159961,1, , ,-0.7779577053473613,1
4,2,1,1,11,23, , , ,2, , , , , , ,2,2,2,2,1,0.4866004919131113,-0.362841579590008,3, , ,-0.09287657226624571,3
