HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN12_5,TN12_6,TN2,HH6,HH7,helevel,ethnicity,hhweight,wscore,windex5,wscoreu,windex5u,wscorer,windex5r
18,4,4,1,21,3, ,1,3,1,1,2,90, , , ,6,1,3,2,2,1.046332180024715,3.599138389210256,5,2.598693884880746,5, , 
18,4,5,1,21,5, ,1,5,1,10,90, , , , ,6,1,3,2,2,1.046332180024715,3.599138389210256,5,2.598693884880746,5, , 
18,4,6,1,21,3, ,1,3,1,8,90, , , , ,6,1,3,2,2,1.046332180024715,3.599138389210256,5,2.598693884880746,5, , 
18,5,1,1,21,95, ,2, ,1,3,5,90, , , ,2,1,3,2,2,1.046332180024715,2.805244994147168,5,1.8909677386967783,5, , 
18,5,2,1,21,95, ,2, ,1,2,6,90, , , ,2,1,3,2,2,1.046332180024715,2.805244994147168,5,1.8909677386967783,5, , 
18,6,1,2,11,95, , , ,1,1,90, , , , ,1,1,3,1,2,1.046332180024715,1.2103046905672858,5,0.4691383577427047,4, , 
18,7,1,2,13,98, , , ,2, , , , , , ,1,1,3,2,2,1.046332180024715,-0.6164558368515488,2,-1.1593500465075743,1, , 
18,9,1,1,13,98, , , ,1,0,0,90, , , ,2,1,3,2,2,1.046332180024715,-0.1108824629126356,3,-0.7086503709893274,2, , 
18,9,2,1,13,98, , , ,1,1,5,90, , , ,2,1,3,2,2,1.046332180024715,-0.1108824629126356,3,-0.7086503709893274,2, , 
18,13,1,2,12,95, , , ,2, , , , , , ,1,1,3,1,2,1.046332180024715,0.0888486424719237,3,-0.5305975916540804,2, , 
18,14,1,1,13,98, , , ,2, , , , , , ,2,1,3,1,2,1.046332180024715,0.6609907697724202,4,-0.020554372574647144,3, , 
18,14,2,1,13,98, , , ,2, , , , , , ,2,1,3,1,2,1.046332180024715,0.6609907697724202,4,-0.020554372574647144,3, , 
18,15,1,1,21,16, ,2, ,1,1,2,3,90, , ,2,1,3,3,6,1.046332180024715,1.1766610874302055,4,0.43914634906746364,4, , 
18,15,2,1,21,16, ,2, ,2, , , , , , ,2,1,3,3,6,1.046332180024715,1.1766610874302055,4,0.43914634906746364,4, , 
18,22,1,1,12,95, , , ,2, , , , , , ,1,1,3,1,2,1.046332180024715,-0.5049770501301988,2,-1.059970894850448,1, , 
18,24,1,2,13,98, , , ,1,2,3,4,90, , ,1,1,3,1,2,1.046332180024715,-0.4684392506307208,3,-1.0273988188127665,1, , 
18,26,1,2,12,13, , , ,1,2,90, , , , ,2,1,3,3,2,1.046332180024715,1.6122889194946115,5,0.8274922008841537,4, , 
18,26,2,2,12,13, , , ,1,4,6,90, , , ,2,1,3,3,2,1.046332180024715,1.6122889194946115,5,0.8274922008841537,4, , 
19,1,1,1,12,6, , , ,1,1,2,90, , , ,3,1,3,9,6,1.061949078234039,2.1315706544012323,5,1.2904123653729676,5, , 
19,1,2,1,12,3, , , ,1,3,90, , , , ,3,1,3,9,6,1.061949078234039,2.1315706544012323,5,1.2904123653729676,5, , 
19,1,3,1,12,3, , , ,1,4,90, , , , ,3,1,3,9,6,1.061949078234039,2.1315706544012323,5,1.2904123653729676,5, , 
19,2,1,1,12,3, , , ,1,1,2,90, , , ,1,1,3,3,6,1.061949078234039,2.252691334955689,5,1.3983869032706826,5, , 
19,3,1,1,11,95, , , ,1,2,5,1,90, , ,2,1,3,2,2,1.061949078234039,2.5658216546201142,5,1.677530823307764,5, , 
19,3,2,1,11,8, , , ,1,3,4,90, , , ,2,1,3,2,2,1.061949078234039,2.5658216546201142,5,1.677530823307764,5, , 
19,4,1,1,13,24, , , ,1,1,2,90, , , ,2,1,3,3,6,1.061949078234039,2.434512925288198,5,1.560474022548002,5, , 
19,4,2,1,13,3, , , ,1,3,4,90, , , ,2,1,3,3,6,1.061949078234039,2.434512925288198,5,1.560474022548002,5, , 
19,5,1,2,12,95, , , ,1,1,3,90, , , ,6,1,3,1,6,1.061949078234039,3.162640641852543,5,2.209572536250671,5, , 
19,5,2,2,12,95, , , ,1,2,4,90, , , ,6,1,3,1,6,1.061949078234039,3.162640641852543,5,2.209572536250671,5, , 
19,5,3,2,12,95, , , ,2, , , , , , ,6,1,3,1,6,1.061949078234039,3.162640641852543,5,2.209572536250671,5, , 
19,5,4,1,12,95, , , ,2, , , , , , ,6,1,3,1,6,1.061949078234039,3.162640641852543,5,2.209572536250671,5, , 
19,5,5,1,12,95, , , ,2, , , , , , ,6,1,3,1,6,1.061949078234039,3.162640641852543,5,2.209572536250671,5, , 
19,5,6,1,12,95, , , ,2, , , , , , ,6,1,3,1,6,1.061949078234039,3.162640641852543,5,2.209572536250671,5, , 
19,6,1,2,12,4, , , ,1,1,90, , , , ,1,1,3,2,6,1.061949078234039,2.045278540527965,5,1.2134861866474949,5, , 
19,7,1,1,21,95, ,1,1,1,1,90, , , , ,3,1,3,2,6,1.061949078234039,1.8830793903297143,5,1.0688917358081595,4, , 
19,7,2,1,21,95, ,1,1,1,2,90, , , , ,3,1,3,2,6,1.061949078234039,1.8830793903297143,5,1.0688917358081595,4, , 
19,7,3,1,21,95, ,1,1,1,3,90, , , , ,3,1,3,2,6,1.061949078234039,1.8830793903297143,5,1.0688917358081595,4, , 
19,8,1,1,12,24, , , ,1,1,2,4,90, , ,1,1,3,3,6,1.061949078234039,1.8332294427013758,5,1.0244523796655467,4, , 
19,9,1,1,13,12, , , ,1,1,90, , , , ,1,1,3,3,6,1.061949078234039,1.8521005054180004,5,1.0412752233544922,4, , 
19,10,1,1,11,95, , , ,1,1,2,90, , , ,3,1,3,3,6,1.061949078234039,3.1155785238456613,5,2.1676184255156667,5, , 
19,10,2,1,21,6, ,1,99,2, , , , , , ,3,1,3,3,6,1.061949078234039,3.1155785238456613,5,2.1676184255156667,5, , 
19,10,3,1,21,6, ,1,99,2, , , , , , ,3,1,3,3,6,1.061949078234039,3.1155785238456613,5,2.1676184255156667,5, , 
19,11,1,1,21,6, ,1,2,1,1,90, , , , ,2,1,3,2,6,1.061949078234039,2.2695855999230132,5,1.4134475060068787,5, , 
19,11,2,1,21,6, ,1,2,1,2,3,90, , , ,2,1,3,2,6,1.061949078234039,2.2695855999230132,5,1.4134475060068787,5, , 
19,13,1,1,18,12, , , ,1,2,5,4,90, , ,3,1,3,2,6,1.061949078234039,2.15971213129978,5,1.3154994351447868,5, , 
19,13,2,1,18,12, , , ,1,3,6,90, , , ,3,1,3,2,6,1.061949078234039,2.15971213129978,5,1.3154994351447868,5, , 
19,13,3,1,18,1, , , ,2, , , , , , ,3,1,3,2,6,1.061949078234039,2.15971213129978,5,1.3154994351447868,5, , 
19,14,1,1,12,95, , , ,1,1,90, , , , ,2,1,3,2,6,1.061949078234039,1.8595768154774137,5,1.0479400729916462,4, , 
19,14,2,1,21,95, ,2, ,1,2,3,90, , , ,2,1,3,2,6,1.061949078234039,1.8595768154774137,5,1.0479400729916462,4, , 
19,15,1,1,12,24, , , ,1,2,3,90, , , ,2,1,3,2,6,1.061949078234039,1.8384734523114048,5,1.0291272172885029,4, , 
19,15,2,1,12,24, , , ,2, , , , , , ,2,1,3,2,6,1.061949078234039,1.8384734523114048,5,1.0291272172885029,4, , 
19,17,1,2,13,13, , , ,1,1,2,4,90, , ,3,1,3,9,6,1.061949078234039,2.2922269561905315,5,1.433631424799043,5, , 
19,17,2,2,13,13, , , ,1,3,90, , , , ,3,1,3,9,6,1.061949078234039,2.2922269561905315,5,1.433631424799043,5, , 
19,17,3,2,13,6, , , ,2, , , , , , ,3,1,3,9,6,1.061949078234039,2.2922269561905315,5,1.433631424799043,5, , 
19,18,1,1,11,95, , , ,1,1,90, , , , ,1,1,3,3,6,1.061949078234039,2.074058735181403,5,1.2391426493100708,5, , 
19,19,1,2,12,98, , , ,1,1,2,90, , , ,2,1,3,3,6,1.061949078234039,3.324388692102624,5,2.353764848427754,5, , 
19,19,2,2,12,98, , , ,2, , , , , , ,2,1,3,3,6,1.061949078234039,3.324388692102624,5,2.353764848427754,5, , 
19,20,1,1,12,24, , , ,1,1,90, , , , ,1,1,3,3,6,1.061949078234039,1.934939091670604,5,1.1151227119070635,5, , 
19,22,1,1,12,95, , , ,1,1,90, , , , ,1,1,3,3,6,1.061949078234039,1.9890871004697108,5,1.1633936281651363,5, , 
19,25,1,1,13,24, , , ,1,1,90, , , , ,1,1,3,3,6,1.061949078234039,1.7776264569300881,5,0.9748844060799896,4, , 
19,26,1,1,13,6, , , ,1,1,90, , , , ,3,1,3,3,6,1.061949078234039,2.561700156139982,5,1.6738566622000055,5, , 
19,26,2,1,13,95, , , ,1,2,90, , , , ,3,1,3,3,6,1.061949078234039,2.561700156139982,5,1.6738566622000055,5, , 
19,26,3,1,13,95, , , ,1,3,90, , , , ,3,1,3,3,6,1.061949078234039,2.561700156139982,5,1.6738566622000055,5, , 
19,28,1,1,13,24, , , ,1,1,2,90, , , ,3,1,3,2,6,1.061949078234039,3.0346668151885305,5,2.0954886759735123,5, , 
19,28,2,1,13,24, , , ,1,3,4,90, , , ,3,1,3,2,6,1.061949078234039,3.0346668151885305,5,2.0954886759735123,5, , 
19,28,3,1,13,24, , , ,1,5,7,90, , , ,3,1,3,2,6,1.061949078234039,3.0346668151885305,5,2.0954886759735123,5, , 
19,30,1,1,21,1, ,2, ,1,1,2,4,90, , ,2,1,3,3,6,1.061949078234039,2.6269251423920945,5,1.7320022878497083,5, , 
19,30,2,1,21,95, ,2, ,1,3,90, , , , ,2,1,3,3,6,1.061949078234039,2.6269251423920945,5,1.7320022878497083,5, , 
20,1,1,1,11,95, , , ,1,1,2,6,90, , ,3,1,3,1,6,1.8427939887002445,1.6011251881927806,5,0.8175401536944295,4, , 
20,1,2,1,11,95, , , ,1,3,4,5,90, , ,3,1,3,1,6,1.8427939887002445,1.6011251881927806,5,0.8175401536944295,4, , 
20,1,3,1,11,95, , , ,2, , , , , , ,3,1,3,1,6,1.8427939887002445,1.6011251881927806,5,0.8175401536944295,4, , 
20,2,1,1,13,95, , , ,1,1,2,90, , , ,1,1,3,2,2,1.8427939887002445,-0.05175584547934897,3,-0.6559412121108504,2, , 
20,3,1,2,12,98, , , ,1,1,2,90, , , ,4,1,3,3,2,1.8427939887002445,2.0080098603241083,5,1.1802625579108652,5, , 
20,3,2,2,12,98, , , ,1,3,4,90, , , ,4,1,3,3,2,1.8427939887002445,2.0080098603241083,5,1.1802625579108652,5, , 
20,3,3,2,12,98, , , ,1,5,90, , , , ,4,1,3,3,2,1.8427939887002445,2.0080098603241083,5,1.1802625579108652,5, , 
20,3,4,2,12,98, , , ,2, , , , , , ,4,1,3,3,2,1.8427939887002445,2.0080098603241083,5,1.1802625579108652,5, , 
