HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN2,HH6,HH7,helevel,hhweight,wscore,windex5,wscoreu,windex5u,wscorer,windex5r
144,19,1,1,12,95, , , ,1,1,2,6,90,3,2,2,3,0.4107167473778976,-0.5210907252449366,3, , ,0.10104498106104559,4
144,19,2,1,12,95, , , ,1,3,90, , ,3,2,2,3,0.4107167473778976,-0.5210907252449366,3, , ,0.10104498106104559,4
144,19,3,1,12,95, , , ,1,4,5,90, ,3,2,2,3,0.4107167473778976,-0.5210907252449366,3, , ,0.10104498106104559,4
144,21,1,1,12,24, , , ,1,1,2,5,90,2,2,2,3,0.4107167473778976,-0.8670586349859682,2, , ,-0.5297628253115382,2
144,21,2,1,13,95, , , ,2, , , , ,2,2,2,3,0.4107167473778976,-0.8670586349859682,2, , ,-0.5297628253115382,2
144,22,1,1,13,18, , , ,1,1,4,90, ,2,2,2,3,0.4107167473778976,-0.502533481937777,3, , ,0.13488064504408376,4
144,22,2,1,16,95, , , ,1,2,3,90, ,2,2,2,3,0.4107167473778976,-0.502533481937777,3, , ,0.13488064504408376,4
144,23,1,1,13,95, , , ,1,1,2,90, ,4,2,2,2,0.4107167473778976,0.14164819593798317,4, , ,1.3094255079777255,5
144,23,2,1,12,95, , , ,2, , , , ,4,2,2,2,0.4107167473778976,0.14164819593798317,4, , ,1.3094255079777255,5
144,23,3,1,16,95, , , ,1,3,6,90, ,4,2,2,2,0.4107167473778976,0.14164819593798317,4, , ,1.3094255079777255,5
144,23,4,1,13,95, , , ,1,4,5,90, ,4,2,2,2,0.4107167473778976,0.14164819593798317,4, , ,1.3094255079777255,5
144,25,1,1,13,95, , , ,1,1,90, , ,1,2,2,3,0.4107167473778976,-0.8796274261640111,2, , ,-0.5526796663495148,2
145,2,1,1,21,95, ,2, ,1,1,2,90, ,1,2,2,3,0.3814231279141517,-1.1071148705376928,1, , ,-0.9674604934790667,1
145,4,1,1,12,95, , , ,1,1,2,3,4,1,2,2,4,0.3814231279141517,-0.9740649306856586,2, , ,-0.7248688012065394,2
145,6,1,1,12,95, , , ,1,1,2,5,90,2,2,2,1,0.3814231279141517,-1.07169360007496,1, , ,-0.9028764286267755,1
145,6,2,1,12,95, , , ,1,4,6,90, ,2,2,2,1,0.3814231279141517,-1.07169360007496,1, , ,-0.9028764286267755,1
145,8,1,1,12,95, , , ,1,1,2,90, ,1,2,2,3,0.3814231279141517,-1.1277958444148268,1, , ,-1.0051683831352167,1
145,11,1,1,13,95, , , ,1,1,90, , ,1,2,2,2,0.3814231279141517,-0.7373013363260671,2, , ,-0.29317464870939813,3
145,15,1,1,13,24, , , ,1,2,3,90, ,1,2,2,3,0.3814231279141517,-1.0084146969204388,1, , ,-0.7874991784117319,2
145,17,1,2,12,5, , , ,2, , , , ,1,2,2,3,0.3814231279141517,-0.8167037225646824,2, , ,-0.4379500561205126,3
145,19,1,1,13,2, , , ,2, , , , ,1,2,2,3,0.3814231279141517,-1.1408570585771054,1, , ,-1.028983065428834,1
145,20,1,2,18,95, , , ,2, , , , ,1,2,2,2,0.3814231279141517,-0.9811414443291377,1, , ,-0.737771500915163,2
145,22,1,1,13,18, , , ,2, , , , ,1,2,2,3,0.3814231279141517,-0.9554050843778317,2, , ,-0.6908460598329229,2
146,1,1,1,12,12, , , ,1,1,2,3,4,1,2,2,3,0.5349377165735654,-0.6024634277017988,3, , ,-0.04732292963288219,4
146,3,1,1,12,95, , , ,2, , , , ,1,2,2,2,0.5349377165735654,-1.017772781281326,1, , ,-0.8045618957948542,2
146,4,1,1,11,95, , , ,1,1,2,5,90,2,2,2,4,0.5349377165735654,-0.5598778334984231,3, , ,0.03032394022453466,4
146,4,2,1,98,95,2,2, ,2, , , , ,2,2,2,4,0.5349377165735654,-0.5598778334984231,3, , ,0.03032394022453466,4
146,6,1,1,11,23, , , ,1,1,2,5,90,2,2,2,2,0.5349377165735654,-1.0190950700030705,1, , ,-0.8069728420834253,2
146,6,2,1,12,95, , , ,2, , , , ,2,2,2,2,0.5349377165735654,-1.0190950700030705,1, , ,-0.8069728420834253,2
146,7,1,1,12,0, , , ,2, , , , ,1,2,2,2,0.5349377165735654,-1.0608814997133935,1, , ,-0.8831625848877271,1
146,8,1,1,12,95, , , ,1,1,2,90, ,1,2,2,1,0.5349377165735654,-0.9489987248374323,2, , ,-0.6791652608491723,2
146,9,1,1,12,12, , , ,2, , , , ,1,2,2,2,0.5349377165735654,-0.5591947740737913,3, , ,0.031569371390669995,4
146,10,1,1,12,4, , , ,1,1,2,3,90,1,2,2,3,0.5349377165735654,-0.8211272453955492,2, , ,-0.44601552304623643,3
146,13,1,1,12,12, , , ,1,1,90, , ,3,2,2,2,0.5349377165735654,-0.23922789874598965,4, , ,0.6149691522793154,5
146,13,2,1,12,12, , , ,1,2,0,90, ,3,2,2,2,0.5349377165735654,-0.23922789874598965,4, , ,0.6149691522793154,5
146,13,3,1,12,12, , , ,1,3,4,90, ,3,2,2,2,0.5349377165735654,-0.23922789874598965,4, , ,0.6149691522793154,5
146,14,1,1,12,12, , , ,1,1,2,90, ,1,2,2,2,0.5349377165735654,-0.7666505955135763,2, , ,-0.34668753613468345,3
146,16,1,1,12,95, , , ,2, , , , ,3,2,2,3,0.5349377165735654,-0.6840562049318523,2, , ,-0.19609210553380152,3
146,16,2,1,12,95, , , ,2, , , , ,3,2,2,3,0.5349377165735654,-0.6840562049318523,2, , ,-0.19609210553380152,3
146,16,3,1,12,95, , , ,2, , , , ,3,2,2,3,0.5349377165735654,-0.6840562049318523,2, , ,-0.19609210553380152,3
146,20,1,1,36,12,1,2, ,2, , , , ,1,2,2,2,0.5349377165735654,-0.18781166034106522,4, , ,0.7087170509917072,5
146,22,1,2,12,7, , , ,2, , , , ,1,2,2,2,0.5349377165735654,-0.515366483382491,3, , ,0.11148206597767343,4
146,24,1,1,36,12,1,2, ,2, , , , ,1,2,2,3,0.5349377165735654,-0.8822309397263499,2, , ,-0.5574266866160752,2
146,25,1,2,12,12, , , ,1,1,2,90, ,2,2,2,3,0.5349377165735654,-0.967857275411586,2, , ,-0.7135503023056265,2
146,25,2,2,12,12, , , ,1,4,5,90, ,2,2,2,3,0.5349377165735654,-0.967857275411586,2, , ,-0.7135503023056265,2
147,1,1,1,12,95, , , ,2, , , , ,2,2,2,2,0.4490353095325548,-0.7100150159858171,2, , ,-0.2434231446155739,3
147,1,2,1,12,14, , , ,1,3,4,5,6,2,2,2,2,0.4490353095325548,-0.7100150159858171,2, , ,-0.2434231446155739,3
147,2,1,1,36,26,1,2, ,1,1,90, , ,1,2,2,3,0.4490353095325548,0.12892961265290248,4, , ,1.2862355490354809,5
147,3,1,1,98,14,1,2, ,2, , , , ,1,2,2,3,0.4490353095325548,0.13145819240445844,4, , ,1.290845941506595,5
147,4,1,1,12,95, , , ,1,2,6,90, ,1,2,2,2,0.4490353095325548,-0.6897573120813905,2, , ,-0.2064870086263662,3
147,6,1,1,98,18,2,2, ,1,0,0,90, ,1,2,2,4,0.4490353095325548,0.0742899385494048,4, , ,1.186610317932573,5
147,7,1,1,98,0,2,2, ,1,1,2,90, ,1,2,2,3,0.4490353095325548,-0.5538866173327407,3, , ,0.04124780287355038,4
147,9,1,1,12,18, , , ,1,1,2,90, ,1,2,2,1,0.4490353095325548,-0.9027273360838023,2, , ,-0.594798033670967,2
147,12,1,1,12,24, , , ,2, , , , ,1,2,2,2,0.4490353095325548,-0.8284298395922756,2, , ,-0.4593304383790321,3
147,15,1,2,12,95, , , ,1,5,90, , ,1,2,2,3,0.4490353095325548,-0.7311153454038543,2, , ,-0.2818956507040551,3
147,19,1,1,11,95, , , ,2, , , , ,1,2,2,2,0.4490353095325548,-0.57684483943436,3, , ,-0.0006122231993228468,4
147,21,1,1,11,8, , , ,1,1,2,90, ,1,2,2,3,0.4490353095325548,-0.838659849946084,2, , ,-0.47798294980786704,3
148,1,1,1,12,95, , , ,1,1,90, , ,1,2,2,2,0.46445538722173463,-0.18799680721039874,4, , ,0.7083794702877961,5
148,5,1,1,12,95, , , ,2, , , , ,1,2,2,2,0.46445538722173463,-1.1431417158204438,1, , ,-1.0331487108063555,1
148,11,1,1,12,95, , , ,2, , , , ,1,2,2,2,0.46445538722173463,-0.5569032773122318,3, , ,0.035747487351052515,4
148,13,1,1,12,24, , , ,1,1,2,3,4,1,2,2,3,0.46445538722173463,-0.5759455276173374,3, , ,0.0010275037769902143,4
148,18,1,1,12,95, , , ,1,1,5,7,90,2,2,2,2,0.46445538722173463,-0.5925908100172644,3, , ,-0.029322056923624412,4
148,18,2,1,12,95, , , ,1,2,6,90, ,2,2,2,2,0.46445538722173463,-0.5925908100172644,3, , ,-0.029322056923624412,4
148,22,1,1,12,22, , , ,1,1,2,90, ,1,2,2,4,0.46445538722173463,0.4044816911060729,4, , ,1.7886532509563347,5
148,24,1,2,12,95, , , ,2, , , , ,2,2,2,4,0.46445538722173463,-0.016301592146734878,4, , ,1.0214335973600148,5
148,24,2,2,12,95, , , ,2, , , , ,2,2,2,4,0.46445538722173463,-0.016301592146734878,4, , ,1.0214335973600148,5
149,2,1,1,36,14,9,9, ,1,1,90, , ,2,2,2,2,0.46102817804802054,-0.45086965815876023,3, , ,0.22907996940123565,4
149,2,2,1,36,14,9,9, ,1,3,90, , ,2,2,2,2,0.46102817804802054,-0.45086965815876023,3, , ,0.22907996940123565,4
149,5,1,1,36,14,8,2, ,1,1,90, , ,2,2,2,2,0.46102817804802054,-0.367415214792966,3, , ,0.3812435454711296,4
149,5,2,1,98,24,8,2, ,1,2,3,90, ,2,2,2,2,0.46102817804802054,-0.367415214792966,3, , ,0.3812435454711296,4
149,9,1,1,98,12,8,2, ,1,1,2,5,90,1,2,2,1,0.46102817804802054,-0.9278572738700455,2, , ,-0.6406177773029282,2
149,12,1,1,12,95, , , ,1,2,4,5,6,1,2,2,1,0.46102817804802054,-1.0305652302517398,1, , ,-0.8278865350054686,2
149,13,1,1,11,95, , , ,1,1,90, , ,2,2,2,1,0.46102817804802054,-0.6852919876357196,2, , ,-0.19834532427065849,3
149,13,2,1,98,95,1,2, ,1,3,4,90, ,2,2,2,1,0.46102817804802054,-0.6852919876357196,2, , ,-0.19834532427065849,3
149,14,1,1,12,95, , , ,2, , , , ,2,2,2,1,0.46102817804802054,-0.8582070789932374,2, , ,-0.5136236677147016,2
149,14,2,1,12,95, , , ,2, , , , ,2,2,2,1,0.46102817804802054,-0.8582070789932374,2, , ,-0.5136236677147016,2
149,19,1,1,11,95, , , ,1,6,90, , ,1,2,2,3,0.46102817804802054,-0.5509069798886211,3, , ,0.0466806147239836,4
149,22,1,1,11,95, , , ,1,1,2,4,90,1,2,2,3,0.46102817804802054,-0.5092722207480498,3, , ,0.12259381459842801,4
149,24,1,9,36,95,9,2, ,2, , , , ,1,2,2,2,0.46102817804802054,-0.8336344302550481,2, , ,-0.468820036479354,3
149,25,1,1,12,95, , , ,1,3,4,90, ,1,2,2,2,0.46102817804802054,-0.7034259593685314,2, , ,-0.2314092316664626,3
150,1,1,1,11,18, , , ,1,1,2,4,90,1,2,2,3,0.49165278186797445,-0.5611466218304635,3, , ,0.028010541894948116,4
150,3,1,2,12,3, , , ,1,1,2,3,90,1,2,2,3,0.49165278186797445,-1.0726704915712029,1, , ,-0.9046576076449978,1
150,11,1,1,12,95, , , ,1,1,90, , ,1,2,2,3,0.49165278186797445,-0.5336259098174472,3, , ,0.0781894153856633,4
150,12,1,1,12,95, , , ,2, , , , ,1,2,2,3,0.49165278186797445,-0.630164136606018,3, , ,-0.09782999380515103,3
150,16,1,1,12,12, , , ,1,1,2,90, ,1,2,2,3,0.49165278186797445,-0.31314524439330116,3, , ,0.48019469098443124,5
150,17,1,1,36,24,1,2, ,1,1,2,3,90,1,2,2,3,0.49165278186797445,-0.5155645123484428,3, , ,0.11112099717882508,4
150,23,1,1,12,95, , , ,1,1,2,3,90,1,2,2,4,0.49165278186797445,0.7818287217470786,4, , ,2.476675018113979,5
150,24,1,1,98,95,2,2, ,2, , , , ,3,2,2,3,0.49165278186797445,-0.6965429368820438,2, , ,-0.21885932691037013,3
150,24,2,1,12,8, , , ,1,1,2,90, ,3,2,2,3,0.49165278186797445,-0.6965429368820438,2, , ,-0.21885932691037013,3
150,24,3,1,13,95, , , ,1,5,90, , ,3,2,2,3,0.49165278186797445,-0.6965429368820438,2, , ,-0.21885932691037013,3
151,1,1,1,12,12, , , ,1,1,2,90, ,3,2,2,3,0.5246554587610807,-1.0342858774115413,1, , ,-0.8346704395442378,2
151,1,2,1,12,12, , , ,1,3,6,7,90,3,2,2,3,0.5246554587610807,-1.0342858774115413,1, , ,-0.8346704395442378,2
151,1,3,1,12,12, , , ,1,4,5,9,8,3,2,2,3,0.5246554587610807,-1.0342858774115413,1, , ,-0.8346704395442378,2
151,2,1,1,12,12, , , ,1,1,90, , ,3,2,2,3,0.5246554587610807,-0.43318459471875026,3, , ,0.2613253764463665,4
151,2,2,1,12,12, , , ,2, , , , ,3,2,2,3,0.5246554587610807,-0.43318459471875026,3, , ,0.2613253764463665,4
151,2,3,1,12,12, , , ,2, , , , ,3,2,2,3,0.5246554587610807,-0.43318459471875026,3, , ,0.2613253764463665,4
151,5,1,1,12,15, , , ,1,1,2,6,90,2,2,2,2,0.5246554587610807,0.04571785106099058,4, , ,1.1345144578120685,5
151,5,2,1,12,15, , , ,1,3,4,5,90,2,2,2,2,0.5246554587610807,0.04571785106099058,4, , ,1.1345144578120685,5
151,6,1,1,12,5, , , ,1,1,90, , ,1,2,2,2,0.5246554587610807,-0.47198279041094304,3, , ,0.1905841197381184,4
151,7,1,1,12,18, , , ,1,1,2,90, ,3,2,2,2,0.5246554587610807,-0.3290410582968163,3, , ,0.45121164597748564,5
151,7,2,1,12,18, , , ,2, , , , ,3,2,2,2,0.5246554587610807,-0.3290410582968163,3, , ,0.45121164597748564,5
151,7,3,1,98,95,1,2, ,2, , , , ,3,2,2,2,0.5246554587610807,-0.3290410582968163,3, , ,0.45121164597748564,5
151,8,1,1,12,20, , , ,1,1,2,5,90,3,2,2,2,0.5246554587610807,-0.2693352881080653,4, , ,0.5600739562095055,5
151,8,2,1,12,20, , , ,1,3,4,90, ,3,2,2,2,0.5246554587610807,-0.2693352881080653,4, , ,0.5600739562095055,5
151,8,3,1,12,20, , , ,2, , , , ,3,2,2,2,0.5246554587610807,-0.2693352881080653,4, , ,0.5600739562095055,5
151,9,1,1,12,20, , , ,1,1,2,90, ,3,2,2,3,0.5246554587610807,-0.9549283577591032,2, , ,-0.6899768379654249,2
151,9,2,1,12,20, , , ,1,3,90, , ,3,2,2,3,0.5246554587610807,-0.9549283577591032,2, , ,-0.6899768379654249,2
151,9,3,1,12,20, , , ,1,4,90, , ,3,2,2,3,0.5246554587610807,-0.9549283577591032,2, , ,-0.6899768379654249,2
151,10,1,1,12,18, , , ,1,1,2,90, ,3,2,2,2,0.5246554587610807,-0.3717545708330009,3, , ,0.37333154095391013,4
151,10,2,1,12,18, , , ,1,3,7,90, ,3,2,2,2,0.5246554587610807,-0.3717545708330009,3, , ,0.37333154095391013,4
151,10,3,1,12,18, , , ,1,4,5,6,90,3,2,2,2,0.5246554587610807,-0.3717545708330009,3, , ,0.37333154095391013,4
151,11,1,1,12,8, , , ,1,1,2,90, ,3,2,2,2,0.5246554587610807,-0.9426243657813247,2, , ,-0.6675428087661904,2
151,11,2,1,98,95,1,2, ,1,3,90, , ,3,2,2,2,0.5246554587610807,-0.9426243657813247,2, , ,-0.6675428087661904,2
151,11,3,1,12,8, , , ,1,4,90, , ,3,2,2,2,0.5246554587610807,-0.9426243657813247,2, , ,-0.6675428087661904,2
151,12,1,1,12,8, , , ,2, , , , ,2,2,2,2,0.5246554587610807,-0.6428329042172155,3, , ,-0.12092912317887092,3
151,12,2,1,12,8, , , ,2, , , , ,2,2,2,2,0.5246554587610807,-0.6428329042172155,3, , ,-0.12092912317887092,3
151,13,1,1,12,18, , , ,1,1,2,90, ,1,2,2,1,0.5246554587610807,-1.135606243501074,1, , ,-1.019409185752367,1
151,14,1,1,12,8, , , ,9, , , , ,1,2,2,3,0.5246554587610807,-0.8514119041360051,2, , ,-0.5012339366878632,2
151,15,1,1,12,6, , , ,2, , , , ,2,2,2,2,0.5246554587610807,-0.9192276190774493,2, , ,-0.624883215061173,2
151,15,2,1,12,6, , , ,2, , , , ,2,2,2,2,0.5246554587610807,-0.9192276190774493,2, , ,-0.624883215061173,2
151,16,1,1,12,8, , , ,1,1,2,3,4,1,2,2,3,0.5246554587610807,-0.7529972627880385,2, , ,-0.3217932363346864,3
151,17,1,1,12,27, , , ,1,2,90, , ,2,2,2,2,0.5246554587610807,-0.18105202519469654,4, , ,0.721041981999764,5
151,17,2,1,12,27, , , ,2, , , , ,2,2,2,2,0.5246554587610807,-0.18105202519469654,4, , ,0.721041981999764,5
151,18,1,1,12,4, , , ,1,1,2,90, ,3,2,2,3,0.5246554587610807,0.27769623541268185,4, , ,1.5574836744318472,5
151,18,2,1,12,4, , , ,1,3,4,90, ,3,2,2,3,0.5246554587610807,0.27769623541268185,4, , ,1.5574836744318472,5
151,18,3,1,12,4, , , ,1,5,90, , ,3,2,2,3,0.5246554587610807,0.27769623541268185,4, , ,1.5574836744318472,5
151,20,1,1,12,12, , , ,1,1,2,90, ,3,2,2,3,0.5246554587610807,-0.5622754780466439,3, , ,0.02595228361899455,4
151,20,2,1,12,12, , , ,2, , , , ,3,2,2,3,0.5246554587610807,-0.5622754780466439,3, , ,0.02595228361899455,4
151,20,3,1,12,95, , , ,2, , , , ,3,2,2,3,0.5246554587610807,-0.5622754780466439,3, , ,0.02595228361899455,4
151,22,1,2,12,8, , , ,1,1,5,6,90,1,2,2,2,0.5246554587610807,-1.0799187653813194,1, , ,-0.9178734799077463,1
151,23,1,1,12,6, , , ,1,1,2,6,90,3,2,2,3,0.5246554587610807,-0.8692769975178622,2, , ,-0.533807594676219,2
151,23,2,1,12,6, , , ,1,3,4,90, ,3,2,2,3,0.5246554587610807,-0.8692769975178622,2, , ,-0.533807594676219,2
151,23,3,1,12,6, , , ,1,5,90, , ,3,2,2,3,0.5246554587610807,-0.8692769975178622,2, , ,-0.533807594676219,2
151,24,1,1,12,95, , , ,1,1,2,90, ,2,2,2,3,0.5246554587610807,-1.1378866183613714,1, , ,-1.0235670230049843,1
151,24,2,1,12,95, , , ,1,3,4,90, ,2,2,2,3,0.5246554587610807,-1.1378866183613714,1, , ,-1.0235670230049843,1
151,25,1,1,12,95, , , ,1,1,2,3,90,2,2,2,3,0.5246554587610807,-0.9337844917004124,2, , ,-0.6514249509516777,2
151,25,2,1,12,95, , , ,1,5,90, , ,2,2,2,3,0.5246554587610807,-0.9337844917004124,2, , ,-0.6514249509516777,2
152,1,1,1,12,24, , , ,1,1,2,5,90,2,2,2,2,0.4330741764858598,-1.099553245770059,1, , ,-0.9536732843247435,1
152,1,2,1,12,24, , , ,1,3,4,90, ,2,2,2,2,0.4330741764858598,-1.099553245770059,1, , ,-0.9536732843247435,1
152,2,1,1,12,95, , , ,2, , , , ,1,2,2,2,0.4330741764858598,-1.1239195993302795,1, , ,-0.9981007748689588,1
152,3,1,1,13,95, , , ,2, , , , ,3,2,2,3,0.4330741764858598,0.07839255859443561,4, , ,1.1940906786195606,5
152,3,2,1,13,95, , , ,2, , , , ,3,2,2,3,0.4330741764858598,0.07839255859443561,4, , ,1.1940906786195606,5
152,3,3,1,13,95, , , ,2, , , , ,3,2,2,3,0.4330741764858598,0.07839255859443561,4, , ,1.1940906786195606,5
152,6,1,1,13,21, , , ,2, , , , ,1,2,2,3,0.4330741764858598,-0.3152266285162354,3, , ,0.47639967614103246,5
152,9,1,1,13,24, , , ,2, , , , ,2,2,2,3,0.4330741764858598,-1.1318630283931626,1, , ,-1.0125841327791885,1
152,9,2,1,13,24, , , ,2, , , , ,2,2,2,3,0.4330741764858598,-1.1318630283931626,1, , ,-1.0125841327791885,1
152,12,1,1,12,95, , , ,1,1,90, , ,2,2,2,2,0.4330741764858598,-1.1087392676260603,1, , ,-0.9704222778964658,1
152,12,2,1,12,95, , , ,2, , , , ,2,2,2,2,0.4330741764858598,-1.1087392676260603,1, , ,-0.9704222778964658,1
152,14,1,1,12,95, , , ,1,1,2,5,90,2,2,2,3,0.4330741764858598,-1.0568949300469552,1, , ,-0.8758938203710414,1
152,14,2,1,12,95, , , ,2, , , , ,2,2,2,3,0.4330741764858598,-1.0568949300469552,1, , ,-0.8758938203710414,1
152,15,1,1,12,95, , , ,1,1,2,90, ,2,2,2,3,0.4330741764858598,-0.6988638793305528,2, , ,-0.22309113157617533,3
152,15,2,1,12,95, , , ,2, , , , ,2,2,2,3,0.4330741764858598,-0.6988638793305528,2, , ,-0.22309113157617533,3
152,16,1,1,13,24, , , ,1,2,90, , ,2,2,2,1,0.4330741764858598,-0.53314052554851,3, , ,0.07907442285981098,4
152,16,2,1,13,24, , , ,1,3,90, , ,2,2,2,1,0.4330741764858598,-0.53314052554851,3, , ,0.07907442285981098,4
152,18,1,1,13,95, , , ,1,1,2,3,90,1,2,2,2,0.4330741764858598,-1.0758083663222782,1, , ,-0.9103789356429599,1
152,19,1,1,18,12, , , ,1,1,5,90, ,1,2,2,1,0.4330741764858598,-0.9602057993582662,2, , ,-0.6995992661291217,2
152,21,1,1,11,12, , , ,2, , , , ,1,2,2,2,0.4330741764858598,-0.404819542339208,3, , ,0.31304374675006286,4
152,22,1,1,13,12, , , ,2, , , , ,2,2,2,1,0.4330741764858598,-0.795632725732123,2, , ,-0.399531032518064,3
152,22,2,1,13,12, , , ,2, , , , ,2,2,2,1,0.4330741764858598,-0.795632725732123,2, , ,-0.399531032518064,3
152,23,1,1,12,95, , , ,1,1,2,5,90,1,2,2,3,0.4330741764858598,-0.7348524017957092,2, , ,-0.2887094744098469,3
152,24,1,1,12,12, , , ,1,1,2,90, ,1,2,2,2,0.4330741764858598,-0.47660391242030986,3, , ,0.18215836765061766,4
152,25,1,1,13,95, , , ,1,4,6,90, ,3,2,2,3,0.4330741764858598,-0.6657980857031207,3, , ,-0.1628018383879659,3
152,25,2,1,13,95, , , ,1,1,2,90, ,3,2,2,3,0.4330741764858598,-0.6657980857031207,3, , ,-0.1628018383879659,3
152,25,3,1,13,95, , , ,1,3,5,90, ,3,2,2,3,0.4330741764858598,-0.6657980857031207,3, , ,-0.1628018383879659,3
153,1,1,1,36,7,1,2, ,1,1,2,90, ,2,2,2,2,0.5293394764651973,-1.1076522358110301,1, , ,-0.9684402785971387,1
153,1,2,1,36,7,1,2, ,1,5,90, , ,2,2,2,2,0.5293394764651973,-1.1076522358110301,1, , ,-0.9684402785971387,1
153,2,1,1,12,26, , , ,2, , , , ,1,2,2,3,0.5293394764651973,-0.9527337654588297,2, , ,-0.685975409174373,2
153,3,1,1,12,13, , , ,1,1,2,5,90,2,2,2,3,0.5293394764651973,-0.5982030550194372,3, , ,-0.039554936502820236,4
153,3,2,1,12,13, , , ,2, , , , ,2,2,2,3,0.5293394764651973,-0.5982030550194372,3, , ,-0.039554936502820236,4
153,4,1,1,12,24, , , ,2, , , , ,1,2,2,3,0.5293394764651973,-1.0597778290390942,1, , ,-0.8811502477390776,1
153,5,1,1,12,18, , , ,1,1,6,90, ,2,2,2,2,0.5293394764651973,-0.6712135355037404,3, , ,-0.1726758987070483,3
153,5,2,1,12,18, , , ,1,3,4,5,90,2,2,2,2,0.5293394764651973,-0.6712135355037404,3, , ,-0.1726758987070483,3
153,6,1,2,12,7, , , ,1,1,2,3,90,1,2,2,2,0.5293394764651973,-1.0942855797022535,1, , ,-0.9440686800149883,1
153,8,1,1,12,95, , , ,1,1,2,90, ,1,2,2,1,0.5293394764651973,-0.9385782573812863,2, , ,-0.6601654864992659,2
153,10,1,1,12,95, , , ,2, , , , ,2,2,2,3,0.5293394764651973,-0.8744793050059416,2, , ,-0.5432930298343163,2
153,10,2,1,12,95, , , ,2, , , , ,2,2,2,3,0.5293394764651973,-0.8744793050059416,2, , ,-0.5432930298343163,2
153,15,1,1,12,12, , , ,2, , , , ,2,2,2,2,0.5293394764651973,-0.8643334962082749,2, , ,-0.524794044202029,2
153,15,2,1,12,12, , , ,2, , , , ,2,2,2,2,0.5293394764651973,-0.8643334962082749,2, , ,-0.524794044202029,2
153,17,1,1,12,9, , , ,1,1,2,6,90,2,2,2,2,0.5293394764651973,-1.0104034075146395,1, , ,-0.7911252204003564,2
153,17,2,1,12,9, , , ,2, , , , ,2,2,2,2,0.5293394764651973,-1.0104034075146395,1, , ,-0.7911252204003564,2
153,21,1,1,12,95, , , ,1,1,2,6,90,2,2,2,2,0.5293394764651973,-0.8841455181626711,2, , ,-0.5609175624734576,2
153,21,2,1,12,95, , , ,2, , , , ,2,2,2,2,0.5293394764651973,-0.8841455181626711,2, , ,-0.5609175624734576,2
153,22,1,1,12,12, , , ,1,1,2,90, ,1,2,2,2,0.5293394764651973,-0.7554398378949515,2, , ,-0.3262468154144498,3
154,5,1,1,98,95,8,2, ,2, , , , ,1,2,2,3,0.4529399643980553,-0.5165297142734204,3, , ,0.10936113190849549,4
154,6,1,1,12,8, , , ,2, , , , ,2,2,2,4,0.4529399643980553,0.3621293408835362,4, , ,1.711431657894135,5
154,6,2,1,12,8, , , ,2, , , , ,2,2,2,4,0.4529399643980553,0.3621293408835362,4, , ,1.711431657894135,5
154,8,1,1,12,4, , , ,1,1,2,5,90,2,2,2,3,0.4529399643980553,-0.41524239767307963,3, , ,0.2940396185515262,4
154,8,2,1,12,12, , , ,1,7,3,90, ,2,2,2,3,0.4529399643980553,-0.41524239767307963,3, , ,0.2940396185515262,4
154,14,1,1,11,9, , , ,2, , , , ,1,2,2,2,0.4529399643980553,-0.6138543621636886,3, , ,-0.06809216914361346,4
154,18,1,2,98,2,2,2, ,2, , , , ,1,2,2,3,0.4529399643980553,-0.8823682726336588,2, , ,-0.5576770874988253,2
154,20,1,1,12,11, , , ,2, , , , ,1,2,2,2,0.4529399643980553,-1.0330518449413275,1, , ,-0.8324204120312507,2
155,5,1,1,12,16, , , ,1,2,4,90, ,1,2,2,1,0.4256073803395519,-1.050664111717321,1, , ,-0.8645330879685342,1
155,6,1,1,98,24,1,2, ,1,1,90, , ,1,2,2,3,0.4256073803395519,-0.846133745920731,2, , ,-0.4916102019086558,2
155,10,1,1,36,24,2,2, ,2, , , , ,2,2,2,2,0.4256073803395519,-0.5613651566817177,3, , ,0.02761208444772751,4
155,10,2,1,36,24,2,2, ,2, , , , ,2,2,2,2,0.4256073803395519,-0.5613651566817177,3, , ,0.02761208444772751,4
155,12,1,1,98,2,1,2, ,2, , , , ,1,2,2,2,0.4256073803395519,-0.4187733377720809,3, , ,0.28760160937330154,4
155,13,1,9,16,6, , , ,1,1,2,8,90,1,2,2,2,0.4256073803395519,-0.5727988218810046,3, , ,0.006764933425658761,4
155,16,1,2,98,21,1,1,6,2, , , , ,1,2,2,3,0.4256073803395519,-0.9033573518129896,2, , ,-0.5959467495747235,2
155,23,1,1,11,16, , , ,1,1,90, , ,3,2,2,3,0.4256073803395519,-0.5867141627158999,3, , ,-0.018607089180593,4
155,23,2,1,13,24, , , ,2, , , , ,3,2,2,3,0.4256073803395519,-0.5867141627158999,3, , ,-0.018607089180593,4
155,23,3,2,11,16, , , ,1,5,90, , ,3,2,2,3,0.4256073803395519,-0.5867141627158999,3, , ,-0.018607089180593,4
155,24,1,2,98,95,1,2, ,1,1,2,90, ,2,2,2,3,0.4256073803395519,-0.752795706792205,2, , ,-0.32142573665621016,3
155,24,2,2,11,95, , , ,2, , , , ,2,2,2,3,0.4256073803395519,-0.752795706792205,2, , ,-0.32142573665621016,3
